site_id,name,account_id,status,size,installation_date,pto_date,address,city,state,zip,timezone,latitude,longitude,owner_id,fetch_id
4361,Mumma Brothers A,,,167.4,9/20/16,,7645 Mumma Rd.,Arbuckle,CA,95912,America/Los_Angeles,38.965948,-121.953927,,Mumma
4362,Mumma Brothers B,,,257.04,9/21/16,,583 College City Rd.,Arbuckle,CA,95912,America/Los_Angeles,38.972629,-121.997114,,Mumma
4363,Lylburn Downing Middle School,,,100.48,9/1/16,,302 Diamond St.,Lexington,VA,24450,America/New_York,37.7860069,-79.4339068,,Lylburn
4367,Sill Farms - Pleasant Grove,,,306.18,9/1/16,,5072 Pacific Ave.,Pleasant grove,CA,95668,America/Los_Angeles,38.836588,-121.52535,,Sill
4368,SED Clark Memorial YMCA - Fieldhouse,,,204.12,9/22/16,,155 Central St.,Winchendon,MA,1475,America/New_York,42.683433,-72.0460277,,
4374,"Sutton, Mark",,,5.15,9/28/16,,205 Elm St.,Maxwell,CA,95955,America/Los_Angeles,39.278363,-122.1972653,,Sutton_
4378,Columbia Elevator,,,400.2,9/29/16,,380 Horace St,Bridgeport,CT,6610,America/New_York,41.2032126,-73.1761884,,Columbia
4379,Shiloh Baptist Church,,,,8/31/16,,477 Broad St.,Bridgeport,CT,6604,America/New_York,41.1699117,-73.188131,,Shiloh
4380,"WJL Acquisitions, LLC",,,,10/1/16,,50 Millbrook St.,Worcester,MA,1606,America/New_York,42.2873779,-71.8024322,,
4381,"Janis Research Company, LLC - Building 2",,,151.2,10/1/16,,225 Wildwood Ave.,Woburn,MA,1801,America/New_York,42.4920319,-71.1343611,,Janis
4382,2nd Chance Solar,,,56.7,10/1/16,,881 Marlboro St.,Keene,NH,3431,America/New_York,42.9160755,-72.2287176,,2nd
4388,Littleworth Road Solar,,,334.53,7/1/16,,66 Littleworth Rd.,Dover,NH,3820,America/New_York,43.1875306,-70.9123904,,Littleworth
4389,75 DeMaio Drive,,,87.42,9/6/16,,75 DeMaio Dr.,Milford,CT,6460,America/New_York,41.206362,-73.074778,,75
4398,Ridgetop Warehouse Company,,,,10/13/16,,5520 Loretz Rd.,Willows,CA,95988,America/Los_Angeles,39.3551658,-122.1902507,,Ridgetop
4402,Beta LLC,,,115.32,10/1/16,,218 Willard St.,Leominster,MA,1453,America/New_York,42.4949723,-71.7363444,,Beta
4407,Corder Farms - Shop,,,,10/19/16,,540-225 Little Valley Rd.,Mcarthur,CA,96056,America/Los_Angeles,40.958492,-121.2663317,,Corder
4408,Bricktree LLC - Cenedella Masonry Inc.,,,24.26,10/20/16,,35 Depot St.,Milford,MA,1757,America/New_York,42.1375572,-71.514853,,
4411,Corder Farms - George,,,8.51,10/20/16,,540-855 Little Valley Road,Mcarthur,CA,95056,America/Los_Angeles,41.0145742,-121.3081078,,Corder
4412,Corder Farms - Pittville B,,,,10/20/16,,541-860 Pittville Rd.,Mcarthur,CA,96056,America/Los_Angeles,41.014282,-121.316922,,Corder
4413,Corder Farms - Tarron,,,8.32,10/20/16,,540-255 Little Valley Road,Mcarthur,CA,96056,America/Los_Angeles,41.0083004,-121.3144485,,Corder
4414,Corder Farms - Travis,,,12.6,10/20/16,,542-565 Little Valley Rd.,Mcarthur,CA,96056,America/Los_Angeles,41.020693,-121.307355,,Corder
4416,Hoboken LLC,,,23.94,10/20/16,,2 Beach St.,Milford,MA,1757,America/New_York,42.142831,-71.5125575,,
4427,Two Squares LLC,,,,10/26/16,,26 Farwell St.,Newton,MA,2460,America/New_York,42.3659146,-71.2171638,,
4429,Hank Ashforth - 22 Spectacle Lane,,,,10/1/16,,22 Spectacle Ln.,Ridgefield,CT,6877,America/New_York,41.250193,-73.480582,,Hank
4430,,,,,,,,,,,,,,,Lodi
4432,McGinnis Farms,,,,10/27/16,,2583 County Road P,Artois,CA,95913,America/Los_Angeles,39.6634258,-122.1405982,,McGinnis
4433,West Sacramento - City Hall,,,,10/31/16,,1110 W. Capital Ave.,West sacramento,CA,95691,America/Los_Angeles,38.5819286,-121.523396,,West
4434,SED Clark Memorial YMCA - Main Building,,,74.4,11/1/16,,155 Central St.,Winchendon,MA,1475,America/New_York,42.683433,-72.0460277,,
4438,Hadley Date Gardens,,,239.04,11/1/16,,83555 Airport Blvd.,Thermal,CA,92274,America/Los_Angeles,33.6407028,-116.2061746,,Hadley
4439,Corder Farms - Bruce,,,197.06,11/1/16,,44800-45184 Dee Knoch Rd,Fall river mills,CA,96026,America/Los_Angeles,41.0330997,-121.3831904,,Corder
4440,Corder Farms - Pittville A East,,,,11/1/16,,542-690 Little Valley Rd.,Mcarthur,CA,96056,America/Los_Angeles,41.0243449,-121.319385,,Corder
4441,Corder Farms - Redroc,,,,10/23/16,,543-610 Little Valley Rd.,Mcarthur,CA,96056,America/Los_Angeles,41.0292674,-121.3229853,,Corder
4442,277-279 Blake Street - First Floor,,,9.92,11/4/16,,"277-279 Blake St., 1st Fl.",New haven,CT,6515,America/New_York,41.3270552,-72.9528241,,277_279
4447,Corder Farms - Crum,,,,10/21/16,,45885 Dee Knoch Rd.,Fall river mills,CA,96056,America/Los_Angeles,41.028979,-121.3422987,,Corder
4455,Faith Lutheran Church,,,17.55,10/21/16,,667 E. 1st Ave.,Chico,CA,95926,America/Los_Angeles,39.7415492,-121.8366253,,Faith
4471,SED - Community Rowing Inc.,,,,11/1/16,,20 Nonantum Rd.,Brighton,MA,2135,America/New_York,42.3587087,-71.1656926,,
4472,Shred King,,,212.04,11/16/16,,12 Mear Rd.,Holbrook,MA,2343,America/New_York,42.1523228,-71.0221044,,
4475,Skin Perfect Medical Aesthetics,,,45.36,10/7/16,,10380 Foothills Blvd.,Rancho cucamonga,CA,91730,America/Los_Angeles,34.1069178,-117.5782455,,Skin
4478,"McArthur, George",,,218.7,11/15/16,,41581 McArthur Rd.,Mcarthur,CA,96056,America/Los_Angeles,41.0553759,-121.4546471,,McArthur_
4482,5H Farms,,,,11/29/16,,5601 S. Hwy 59,Merced,CA,95340,America/Los_Angeles,37.205892,-120.497698,,5H
4485,10 SPNSOL LLC (10 Speen),,,48.36,11/29/16,,10 Speen St.,Framingham,MA,1701,America/New_York,42.3129304,-71.3908336,,
4486,"Kidd, Robert",,,,11/29/16,,8999 Holland Ave.,Durham,CA,95938,America/Los_Angeles,39.632015,-121.805948,,Kidd_
4488,,,,50.4,11/21/16,,22075 County Road 99,Woodland,CA,95695,America/Los_Angeles,38.613981,-121.780466,,Meek
4489,NorCal Nut,,,,11/1/16,,1741 Evans Road,Williams,CA,95987,America/Los_Angeles,39.0767663,-122.1840112,,NorCal
4495,SED - Carleton-Willard Village,,,,11/30/16,,100 Old Billerica Rd.,Bedford,MA,1730,America/New_York,42.5012112,-71.2589917,,
4500,,,,,12/1/16,,855 S. Dubuque St.,Iowa city,IA,52240,America/New_York,41.6513825,-91.5339515,,Johnson
4504,20 SPNSOL LLC (20 Speen),,,29.8,12/1/16,,20 Speen St.,Framingham,MA,1701,America/New_York,42.3128216,-71.3901842,,
4509,West Sacramento - Fire Station 45,,,97.44,6/14/16,,2040 Lake Washington Blvd,West sacramento,CA,95691,America/Los_Angeles,38.5524473,-121.5355185,,West
4511,Corder Farms - Pittville A W,,,102.06,11/1/16,,542-690 Little Valley Rd.,Mcarthur,CA,96056,America/Los_Angeles,41.0243449,-121.319385,,Corder
4514,Coraopolis - Felician Sisters,,,530.1,12/12/16,,1500 Woodcrest Ave.,Coraopolis,PA,15108,America/New_York,40.5033276,-80.1578013,,Coraopolis
4519,B S Realty,,,598.5,12/15/16,,92 Kilburn St.,New bedford,MA,2740,America/New_York,41.6526317,-70.9244719,,B
4526,Colusa Rice - Office,,,20.46,2016-11-00,,2889 Niagara Ave.,Colusa,CA,95932,America/Los_Angeles,39.1795237,-122.0000097,,Colusa
4527,Tarke - North,,,,12/16/16,,3540 Butte Rd,Sutter,CA,95982,America/Los_Angeles,39.1599315,-121.8723624,,Tarke
4528,Tarke - South,,,142.56,12/16/16,,3540 Butte Rd.,Sutter,CA,95982,America/Los_Angeles,39.1599315,-121.8723624,,Tarke
4530,West Sacramento - Central Tank,,,,12/13/16,,,West sacramento,CA,95691,America/Los_Angeles,38.5804609,-121.530234,,West
4531,Insurance Institute for Highway Safety,,,262.74,12/1/16,,988 Dairy Rd.,Ruckersville,VA,22968,America/New_York,38.2551628,-78.3760072,,Insurance
4532,SpartanSolar - Wolverine,,,,12/20/16,,5400 S. LaChance Rd.,Lake city,MI,49651,America/New_York,44.2372663,-85.2952901,,
4537,Wermer's Corona Metro Bldg A,,,127.14,12/21/16,,151 W. Harrison St.,Corona,CA,92880,America/Los_Angeles,33.8844743,-117.5658312,,Wermer_s
4538,Oxford House - 262 Crescent Street,,,9.92,9/9/16,,262 Crescent St.,New haven,CT,6511,America/New_York,41.3274152,-72.9414381,,Oxford
4539,Spring St 1st Floor,,,,9/9/16,,126 Spring St. 1st Floor,New haven,CT,6519,America/New_York,41.2939355,-72.9341858,,Spring
4541,"Lewis, Scott",,,,12/22/16,,4120 Barbara Jean Way,Medford,OR,97504,America/Los_Angeles,42.3326905,-122.8018806,,Lewis_
4542,,,,12.8,12/1/16,,1202 Kleeman Way,Arbuckle,CA,95912,America/Los_Angeles,39.0102697,-122.0587534,,T_P
4546,Wood Ag Mngmt - Sect 17 E,,,,12/22/16,,25425 W. Goodrich Rd.,Coalinga,CA,93210,America/Los_Angeles,36.10002,-120.260788,,Wood
4547,Wood Ag Mngmt - Sect 17 N,,,526.5,12/21/16,,25425 W. Goodrich Rd.,Coalinga,CA,93210,America/Los_Angeles,36.10002,-120.260788,,Wood
4549,,,,127.26,12/29/16,,2211 N.W. Nicolai St.,Portland,OR,97210,America/Los_Angeles,45.5416779,-122.6974878,,Kevedy
4550,Devine Organics - Sect 8.3,,,450.45,12/28/16,,43001 S. Lost Hills Rd.,Coalinga,CA,93210,America/Los_Angeles,36.1082281,-120.2715891,,Devine
4551,Wood Ag Mngmt - Sect 16,,,,12/28/16,,W. Firestone Ave.,Coalinga,CA,93210,America/Los_Angeles,36.1226626,-120.2505086,,Wood
4553,"Erwin Construction, Inc.",,,14.4,12/28/16,,17518 S. 1631 Rd.,Nevada,MO,64772,America/Chicago,37.829093,-94.341145,,Erwin
4554,Devine Organics - Sect 8.1,,,329.62,12/29/16,,25425 W. Goodrich Rd.,Coalinga,CA,93210,America/Los_Angeles,36.10002,-120.260788,,Devine
4564,Osgood Solar Meters,,,,1/4/17,,1600 Osgood St.,North andover,MA,1845,America/New_York,42.731522,-71.1146084,,
4566,Osgood Solar North Inverters,,,,1/4/17,,1600 Osgood Street,North andover,MA,1845,America/New_York,42.731522,-71.1146084,,Osgood
4567,Osgood Solar West Lower Inverters,,,,1/4/17,,1600 Osgood Street,North andover,MA,1845,America/New_York,42.731522,-71.1146084,,Osgood
4568,Osgood Solar West Upper Inverters,,,,1/4/17,,1600 Osgood Street,North andover,MA,1845,America/New_York,42.731522,-71.1146084,,Osgood
4569,,,,,,,,,,,,,,,
4570,,,,,,,,,,,,,,,Osgood
4571,,,,19.8,1/7/17,,4788 Finks Road,Maxwell,CA,95955,America/New_York,39.2606,-122.2726889,,T_P
4572,Boxford Landfill Solar Project,,,912.87,1/9/17,,7A Spofford Rd.,Boxford,MA,1921,America/New_York,42.6940652,-71.0145565,,Boxford
4573,SED - Temple Beth Elohim,,,37.2,1/9/17,,10 Bethel Rd.,Wellesley,MA,2481,America/New_York,42.319386,-71.252212,,
4575,8500 4th Ave,,,47.58,1/10/17,,8500 4th Ave,Brooklyn,NY,11209,America/New_York,40.6231797,-74.0286832,,8500
4579,SED - LFDCS - 32 West Street,,,86.8,1/11/17,,32 West St.,Lawrence,MA,1841,America/New_York,42.7088084,-71.1738794,,
4582,,,,1072.17,,,,,,,,,,,Rochester
4587,,,,365.18,,,,,,,,,,,Beaver
4588,Madonna University,,,133.92,1/16/17,,36600 Schoolcraft Rd.,Livonia,MI,48150,America/New_York,42.3842285,-83.404726,,Madonna
4590,Montessori Center of Our Lady,,,186,1/1/17,,14200 Newburgh Rd.,Livonia,MI,48154,America/New_York,42.387526,-83.4100377,,Montessori
4591,Quality Foams,,,409.5,1/17/17,,31855 Corydon,Lake elisnore,CA,92530,America/Los_Angeles,33.629458,-117.2943848,,Quality
4593,Second 801 Nominee Trust - Electric Time Co Inc.,,,,1/19/17,,97 West St.,Medfield,MA,2052,America/New_York,42.1910087,-71.331035,,
4595,Pelger - Ground Mount,,,,11/26/16,,12765 Cranmore Rd.,Meridian,CA,95957,America/Los_Angeles,38.9467837,-121.8228978,,Pelger
4598,Countryside Health Care,,,261.44,1/24/17,,1 Countryside Rd.,Milford,MA,1757,America/New_York,42.1546886,-71.5538393,,
4601,,,,,,,,,,,,,,,BUCRA
4605,Prosoco,,,99.83,1/28/17,,3701 Greenway Cir.,Lawrence,KS,66046,America/Chicago,38.9455073,-95.1870248,,Prosoco
4610,"Consigli Construction Co., Inc.",,,22.32,2/1/17,,72 Sumner St.,Milford,MA,1757,America/New_York,42.1528332,-71.5207421,,
4611,Johnson County Administration Building,,,,12/1/16,,913 S. Dubuque St.,Iowa city,IA,52240,America/New_York,41.6507554,-91.5342542,,Johnson
4613,IBC Corporation,,,253.44,1/31/17,,27 Belmont St.,Easton,MA,2375,America/New_York,42.049132,-71.079729,,
4614,,,,151.2,2/3/17,,22075 County Road 99,Woodland,CA,95695,America/Los_Angeles,38.613981,-121.780466,,Meek
4617,Chicago - FSNA,,,161.82,2/1/17,,3800 W. Peterson Ave.,Chicago,IL,60659,America/Chicago,41.991126,-87.724754,,Chicago
4618,SED - Upper Cape Cod Tech - Canopy,,,663.3,1/28/17,,220 Sandwich Rd.,Bourne,MA,2532,America/New_York,41.7452079,-70.5784556,,SED
4619,,,,55.8,2/3/17,,53 - 55 Maplewood Ave,Gloucester,MA,1930,America/New_York,42.6186125,-70.6665239,,
4623,"Hillside Investment Group, LLC",,,97.34,2/6/17,,460 Hillside Ave.,Needham,MA,2492,America/New_York,42.290862,-71.236502,,
4624,A-1-A Steel and Supply,,,102.06,2/8/17,,120 Bernard E. Saint Jean,East falmouth,MA,2536,America/New_York,41.6088307,-70.6026801,,
4626,Tioga Way LLC - Glover Property Management,,,54.6,2/8/17,,21 Tioga Way,Marblehead,MA,1945,America/New_York,42.5107957,-70.8573788,,
4627,National Grid Solar Awning - Sustainability Hub,,,2.04,2/10/17,,912 Main St.,Worcester,MA,1610,America/New_York,42.2514437,-71.8203963,,National
4628,,,,150.26,2/1/17,,280 Pond St.,Randolph,MA,2368,America/New_York,42.1995077,-71.0507435,,
4629,HBS - Baker Library,,,42.47,2/13/17,,25 Harvard Way,Boston,MA,2163,America/New_York,42.3663987,-71.1228468,,
4630,Tremont Ag,,,137.94,2/9/17,,1002 East Street.,Woodland,CA,95776,America/Los_Angeles,38.667565,-121.7664328,,Tremont
4631,Falconi Properties LLC,,,,2/10/17,,556 Adams Street,Milton,MA,2186,America/New_York,42.2582588,-71.0397945,,
4632,123 Felton SOL LLC,,,518.32,2/13/17,,123 Felton St.,Marlborough,MA,1752,America/New_York,42.3448558,-71.5762899,,123
4633,,,,50.4,10/1/16,,22075 County Road 99,Woodland,CA,95695,America/Los_Angeles,38.613981,-121.780466,,Meek
4634,Heidrick - Tim,,,,2/10/17,,18910 Heidrick Lane,Woodland,CA,95695,America/Los_Angeles,38.664033,-121.8084737,,Heidrick
4635,Loiacano - 18 Sargent,,,148.72,2/11/17,,18 Sargent St.,Gloucester,MA,1930,America/New_York,42.6193749,-70.6638593,,Loiacano
4640,SED - Haverhill City Hall,,,,2/14/17,,4 Summer St.,Haverhill,MA,1830,America/New_York,42.7781143,-71.076751,,
4642,Medical Arts Building LLC,,,,2/14/17,,209 Summer St.,Haverhill,MA,1830,America/New_York,42.7760331,-71.0680228,,
4644,Accardi Foods,,,446.16,2/15/17,,85 Commercial St.,Medford,MA,2155,America/New_York,42.407704,-71.0892393,,
4645,"Value Store It - Mahopac, LLC",,,74.4,2/15/17,,1356 Commonwealth Ave.,Allston,MA,2134,America/New_York,42.347641,-71.136236,,
4647,SED - Reingold Elementary School,,,265.2,2/16/17,,70 Reingold Ave.,Fitchburg,MA,1420,America/New_York,42.571385,-71.830917,,
4648,HBS - Teele Hall,,,24.26,2/16/17,,230 Western Ave.,Boston,MA,2163,America/New_York,42.3645556,-71.1110881,,
4649,The October Company - Chemetal,,,,2/17/17,,39 ONeill St,Easthampton,MA,1027,America/New_York,42.2855897,-72.6558308,,
4650,,,,78.12,2/17/17,,1548 W. Housatonic St.,Pittsfield,MA,1201,America/New_York,42.4318105,-73.3208521,,
4651,Coaster Company of America - 12928,,,265.65,2/20/17,,12928 Sandoval St.,Santa fe springs,CA,90670,America/Los_Angeles,33.9378773,-118.0579443,,Coaster
4652,Coaster Company of America - 12909,,,170.78,2/20/17,,12909 Sandoval St.,Santa fe springs,CA,90670,America/Los_Angeles,33.9391861,-118.0584931,,Coaster
4656,Strafello Inc.,,,334.62,2/21/17,,20 Strafello Dr.,Avon,MA,2322,America/New_York,42.132781,-71.059293,,Strafello
4658,Charles Moore Arena,,,345.6,2/1/17,,23 O'Connor Rd.,Orleans,MA,2653,America/New_York,41.774462,-70.000347,,Charles
4659,SED - Mount Alvernia High School,,,195.3,2/21/17,,790 Centre St.,Newton,MA,2458,America/New_York,42.344321,-71.188306,,
4660,SED - Lunenburg DPW,,,35.34,2/22/17,,520 Chase Rd.,Lunenburg,MA,1462,America/New_York,42.61462,-71.743626,,
4661,Clarks America,,,169.2,2/10/17,,1265 Main St.,Waltham,MA,2451,America/New_York,42.376585,-71.264653,,Clarks
4664,Israel Real Estate,,,159.51,2/21/17,,200 Vernon St.,Worcester,MA,1607,America/New_York,42.240541,-71.797996,,
4665,53 Wild Life Drive,,,7.8,2/23/17,,53 Wild Life Dr.,Wallingford,CT,6492,America/New_York,41.410364,-72.81663,,53
4675,Franklin Products,,,,2/28/17,,153 Water St.,Torrington,CT,6790,America/New_York,41.801965,-73.12559,,
4678,Pleasant Hill Animal Clinic,,,22.95,2/28/17,,601 N. Highway 7,Pleasant hill,MO,64080,America/New_York,38.79211,-94.262358,,Pleasant
4679,Cat Clinic of Johnson County,,,36.18,2/8/17,,9421 Pflumm Rd.,Lenexa,KS,66215,America/Chicago,38.957714,-94.742013,,Cat
4680,SED - LFDCS - 400 Haverhill,,,118.96,3/2/17,,400 Haverhill St.,Lawrence,MA,1840,America/New_York,42.708042,-71.17203,,SED
4681,277-279 Blake Street - Second Floor,,,9.92,11/4/16,,277-279 Blake St. 2nd Fl.,New haven,CT,6515,America/New_York,41.327038,-72.952632,,277_279
4682,277-279 Blake Street - Third Floor,,,9.92,11/4/16,,277-279 Blake St. 3rd Fl.,New haven,CT,6515,America/New_York,41.327038,-72.952632,,277_279
4683,The Hayes Company,,,49.73,3/7/17,,1000 E. 11th St.,Kansas city,MO,64106,America/Chicago,39.101156,-94.570417,,The
4685,NICC Child Development Center,,,104.27,2/15/17,,10250 Sundown Rd.,Peosta,IA,52068,America/New_York,42.439903,-90.850378,,NICC
4686,Loiacano - 31 Willow,,,114.4,3/6/17,,31 Willow St.,Gloucester,MA,1930,America/New_York,42.619258,-70.664288,,Loiacano
4688,Mount St. Scholastica - Dooley Center,,,51.2,1/31/17,,801 S. 8th St.,Atchison,KS,66002,America/Chicago,39.552203,-95.124132,,Mount
4689,Shaffer's Auto Body,,,60.16,3/3/17,,1712 E. Lincoln Way,Ames,IA,50010,America/Chicago,42.022058,-93.590029,,Shaffer_s
4690,Spring St 2nd Floor,,,,3/9/17,,126 Spring St. 2nd Floor,New haven,CT,6519,America/New_York,41.293916,-72.934165,,Spring
4691,Spring St 3rd Floor,,,,9/9/16,,126 Spring St. 3rd Floor,New haven,CT,6511,America/New_York,41.293916,-72.934165,,Spring
4693,"Village Center North Amherst, LLC",,,102.69,1/24/17,,79 - 81 Sunderland Rd.,Amherst,MA,1002,America/New_York,42.41297,-72.531674,,
4697,Friends Realty Inc.,,,211.68,3/16/17,,2301 Purchase St.,New bedford,MA,2746,America/New_York,41.659574,-70.935174,,Friends
4701,"Roth, John",,,37.62,3/17/17,,13500 County Road 100,Woodland,CA,95776,America/Los_Angeles,38.742175,-121.768,,Roth_
4703,Heidrick - Tooby Ranch,,,151.2,3/22/17,,12972 County Rd 102,Woodland,CA,95776,America/Los_Angeles,38.748989,-121.730536,,Heidrick
4704,Barrios Farming,,,126.75,3/21/17,,12465 County Road 98,Woodland,CA,95695,America/Los_Angeles,38.758921,-121.806388,,Barrios
4705,Erickson - RM,,,72.77,3/21/17,,6728 Road 24,Orland,CA,95963,America/Los_Angeles,39.710945,-122.17155,,Erickson
4707,"Davlin Realty, LLC",,,75.6,3/20/17,,350 Kidds Hill Rd.,Hyannis,MA,2601,America/New_York,41.679745,-70.299799,,
4713,Governor's Academy - Wilkie Center,,,41.44,3/24/17,,1 Elm St.,Byfield,MA,1922,America/New_York,42.75021,-70.896696,,
4718,Norton Solar 2,,,645.15,3/30/17,,36 Clapp St.,Norton,MA,2766,America/New_York,41.958668,-71.180873,,Norton
4720,Norton Solar 1,,,645.15,3/31/17,,20 Clapp Street,Norton,MA,2766,America/New_York,41.960776,-71.181043,,Norton
4721,Gideon LLC,,,473.2,3/30/17,,293-317 Libbey Industrial Pkwy.,Weymouth,MA,2189,America/New_York,42.189618,-70.936397,,Gideon
4723,Sun City LH - Golf,,,413.85,4/4/17,,1098 Sun City Lane,Lincoln hills,CA,95648,America/New_York,38.868574,-121.276591,,Sun
4728,SED - LFDCS - 10 Railroad Street,,,,4/4/17,,10 Railroad St.,Lawrence,MA,1841,America/New_York,42.7087019,-71.1737688,,
4730,Evans Equipment Inc.,,,191.51,3/4/17,,401 N. Outer Rd.,Concordia,MO,64020,America/Chicago,38.994138,-93.564361,,Evans
4731,Norton Development Inc.,,,1400.58,4/7/17,,12 Hill St.,Norton,MA,2766,America/New_York,41.9618107,-71.1479297,,Norton
4737,"Devine Farms, Inc.",,,108.5,4/10/17,,26 Knightly St,Hadley,MA,1035,America/New_York,42.3974366,-72.5605358,,Devine
4739,New Hope Church,,,13.4,4/10/17,,5640 Lincoln Blvd,Oroville,CA,95966,America/Los_Angeles,39.4780886,-121.5484626,,New
4740,SED - Haverhill - Maintenance Garage,,,,4/11/17,,93 Downing Ave.,Haverhill,MA,1830,America/New_York,42.7917451,-71.0880202,,
4741,Bloomington - Phase 2,,,,4/12/17,,18026 Valley Blvd.,Bloomington,CA,92316,America/Los_Angeles,34.0707658,-117.412458,,Bloomington
4743,Pennebaker Residence,,,,4/12/17,,4955 Freshwater Rd.,Williams,CA,95987,America/Los_Angeles,39.178813,-122.251509,,Pennebaker
4744,Johl Orchards,,,,4/13/17,,11185 Hwy 70,Marysville,CA,95901,America/Los_Angeles,39.28184,-121.585459,,Johl
4747,SED - Lunenburg High School,,,,4/28/17,,1079 Massachusetts Ave.,Lunenburg,MA,1462,America/New_York,42.5978065,-71.7198002,,SED
4750,"RCG North Andover Mills, LLC",,,,4/17/17,,39 High St.,North andover,MA,1845,America/New_York,42.7016881,-71.1247392,,RCG
4752,Barre - DPW Building,,,,4/17/17,,441 Wheelwright Rd.,Barre,MA,1005,America/New_York,42.3761211,-72.1198291,,
4753,,,,,,,,,,,,,,,Horner
4754,Indian Hills Land Company,,,,3/27/17,,1504 Pacific Ave.,Rio oso,CA,95674,America/Los_Angeles,38.93927,-121.522206,,Indian
4760,Quad 7 - Phase 2,,,,4/19/17,,31003 Avenue 12,Madera,CA,93638,America/Los_Angeles,36.9233467,-119.9837883,,Quad
4763,Crane - Orchards,,,,4/26/17,,1655 Oakdale Rd.,Winton,CA,95388,America/Los_Angeles,37.4152876,-120.5196518,,Crane
4764,Crane - Cattle,,,,4/26/17,,1655 Oakdale Rd,Winton,CA,95388,America/Los_Angeles,37.4152876,-120.5196518,,Crane
4766,Scheidel Ranch - Shop,,,,4/20/17,,1510 W Cattelet Road,Pleasant grove,CA,95668,America/Los_Angeles,38.840174,-121.562967,,Scheidel
4767,Scheidel Ranch - Tractor,,,,4/20/17,,1510 Cattlet Road,Pleasant grove,CA,95668,America/Los_Angeles,38.840174,-121.562967,,Scheidel
4769,Little Wall Lake,,,,4/20/17,,3540 Little Wall Lake Road,Jewell,IA,50130,America/New_York,42.2757778,-93.6412838,,Little
4772,SED - Malden Catholic High School,,,,4/28/17,,99 Crystal St.,Malden,MA,2148,America/New_York,42.4272261,-71.046327,,SED
4779,The Muffler Shop,,,,5/11/17,,425 Franklin Rd.,Yuba city,CA,95993,America/Los_Angeles,39.1271857,-121.6624232,,The
4780,"Carvalho, David",,,,4/26/17,,548 N. California Ave.,Maxwell,CA,95955,America/Los_Angeles,39.2819188,-122.1946257,,Carvalho_
4790,Eaglebrook School - Edward P. Evans Buliding,,,,5/15/17,,271 Pine Nook Rd,Deerfield,MA,1342,America/New_York,42.542473,-72.59197,,Eaglebrook
4791,Jan Phillips Learning Center,,,,5/16/17,,4180 Doc Sargent Rd.,Pacific,MO,63069,America/New_York,38.423771,-90.685852,,Jan
4792,Supreme Forest Products,,,,5/17/17,,49 Depaolo Drive,Southington,CT,6489,America/New_York,41.640986,-72.906671,,Supreme
4793,Medfield Public Safety Building,,,,4/25/17,,114 North St.,Medfield,MA,2052,America/New_York,42.1913775,-71.309855,,Medfield
4797,Bradford Solar Electric Power Plant I,,,,5/22/17,,,Haverhill,MA,1830,America/New_York,42.7935917,-71.0378909,,Bradford
4798,Bradford Solar Electric Power Plant II,,,,5/22/17,,,Haverhill,MA,1830,America/New_York,42.7935917,-71.0378909,,Bradford
4799,Bradford Solar Electric Power Plant III,,,,5/22/17,,,Haverhill,MA,1830,America/New_York,42.7935917,-71.0378909,,Bradford
4800,Bradford Solar Electric Power Plant IV,,,,5/22/17,,,Haverhill,MA,1830,America/New_York,42.7935917,-71.0378909,,Bradford
4801,Bradford Solar Electric Power Plant V,,,,5/22/17,,,Haverhill,MA,1830,America/New_York,42.7935917,-71.0378909,,Bradford
4802,"System USA, Inc.",,,,5/22/17,,512 Casserly Rd.,Watsonville,CA,95076,America/Los_Angeles,36.9730918,-121.7401382,,System
4806,Curry Hardware - Quincy,,,44.16,5/23/17,,370 Copeland Street,Quincy,MA,2169,America/New_York,42.2450732,-71.0309727,,Curry
4808,SED - Town of Sherborn - CMD Garage,,,,5/25/17,,7 Butler St.,Sherborn,MA,1770,America/New_York,42.2508753,-71.366963,,SED
4812,SED - MetroWest YMCA - Framingham,,,,5/30/17,,280 Old Connecticut Path,Framingham,MA,1701,America/New_York,42.3076991,-71.4020129,,
4816,Hayden Rowe Solar Farm,,,,6/1/17,,201 Hayden Rowe St.,Hopkinton,MA,1748,America/New_York,42.204228,-71.507005,,Hayden
4817,Millhurst Solar Project - One,,,,5/31/17,,341 Route 33,Manalapan,NJ,7726,America/New_York,40.2559222,-74.3817416,,Millhurst
4818,"Lux, Mike",,,,6/1/17,,5001 Lurline Ave,Williams,CA,95987,America/Los_Angeles,39.2153992,-122.1874931,,Lux_
4819,M2 Wines,,,,6/1/17,,2900  E. Peltier Rd,Acampo,CA,95220,America/Los_Angeles,38.1875123,-121.2811864,,M2
4821,,,,,,,,,,,,,,,Millhurst
4822,Northborough Realty - 338 Plantation,,,,6/1/17,,338 Plantation St.,Worcester,MA,1604,America/New_York,42.2716598,-71.768967,,
4826,Quest 28 Millbury LLC - Rabina Properties,,,,6/8/17,,28 Millbury St.,Auburn,MA,1501,America/New_York,42.1983986,-71.8231957,,
4827,Nor'east Cleaners - Phase 2,,,,6/9/17,,6 Thatcher Rd.,Gloucester,MA,1930,America/New_York,42.6185781,-70.6417863,,
4829,North Park - 1,,,,6/12/17,,700 Rike Dr.,Millstone township,NJ,8535,America/New_York,40.2548225,-74.4381635,,North
