site_id,activationDate,city,csv_name,latitude,line1,longitude,name,postal,state,timezone
4816,2017-06-01,Hopkinton,Hayden,,201 Hayden Rowe St.,,Hayden Rowe Solar Farm,1748.0,MA,-5:00
4817,2017-05-31,Manalapan,Millhurst,,341 Route 33,,Millhurst Solar Project - One,7726.0,NJ,-5:00
4818,2017-06-01,Williams,Lux_,,5001 Lurline Ave,,"Lux, Mike",95987.0,CA,-8:00
4819,2017-06-01,Acampo,M2,,2900  E. Peltier Rd,,M2 Wines,95220.0,CA,-8:00
4821,,,Millhurst,,,,,,,
4822,2017-06-01,Worcester,,,338 Plantation St.,,Northborough Realty - 338 Plantation,1604.0,MA,-5:00
4826,2017-06-08,Auburn,,,28 Millbury St.,,Quest 28 Millbury LLC - Rabina Properties,1501.0,MA,-5:00
4827,2017-06-09,Gloucester,,,6 Thatcher Rd.,,Nor'east Cleaners - Phase 2,1930.0,MA,-5:00
4829,2017-06-12,Millstone township,North,,700 Rike Dr.,,North Park - 1,8535.0,NJ,-5:00
4831,2017-06-14,Somerset,SED,,625 County St.,,SED - Somerset Berkley Regional High School,2726.0,MA,-5:00
4832,2017-06-15,Fitchburg,SED,,615 Rollstone St.,,SED - Fitchburg Memorial Middle School,1420.0,MA,-5:00
4834,2017-06-15,Hyannis,Viola,,110 Rosary Lane,,Viola Associates,2601.0,MA,-5:00
4835,2017-06-02,Deerfield,,,3 Rices Ferry Rd.,,Eaglebrook School - Pool House,1342.0,MA,-5:00
4837,2017-06-20,South easton,,,32 Norfolk Ave.,,Interstate Mat Corp. - Cucinotta (Phase 2),2375.0,MA,-5:00
4850,2017-06-27,Novato,,,8001 Redwood Blvd.,,Buck Institute Carport,94945.0,CA,-8:00
4866,2017-07-01,Norton,Wheaton,,25 E. Main St.,,Wheaton College,2766.0,MA,-5:00
4874,2017-07-10,North andover,RCG,,50 High St.  Building 36,,RCG West Mill NA LLC,2143.0,MA,-5:00
4875,2017-07-11,Easton,,,58 Norfolk Ave.,,SED - Easton Warehouse (Turning Mill),2375.0,MA,-5:00
4877,2017-07-06,Arlington,Mirak,,26 Hobbs Ct.,,Mirak Automotive Group,2476.0,MA,-5:00
4880,2017-07-11,Holliston,Nordost,,93 Bartzak Dr.,,Nordost,1746.0,MA,-5:00
4895,2017-08-03,Boston,,,8133 Southhampton Street,,Abbott Realty LLC,2118.0,MA,-5:00
4896,2017-08-02,Newburyport,Hawtan,,75 Parker St.,,"Hawtan Leathers, LLC",1950.0,MA,-5:00
4898,2017-08-01,Stoughton,Tosca,,290 Tosca Dr.,,Tosca Associates,2072.0,MA,-5:00
4900,2017-08-07,East falmouth,,,116 Bernard E St. Jean Drive,,Falmouth PMW LLC,2536.0,MA,-5:00
4908,,,North,,,,,,,
4909,2017-06-12,Millstone township,North,,700 Rike Dr.,,North Park - 3,8535.0,NJ,-5:00
4913,2017-10-20,Williamstown,Williamstown,,671 Simonds Rd.,,Williamstown Landfill,1267.0,MA,-5:00
4933,2017-08-17,Johnston,Arden,,10 Industrial Ln.,,Arden Jewelry Manufacturing,2919.0,RI,-5:00
4936,2017-08-16,Fairhaven,,,275 Main St.,,SED - Fairhaven Housing Authority,2719.0,MA,-5:00
4941,2017-09-06,Millstone township,North,,700 Rike Dr.,,North Park - 4,8535.0,NJ,-5:00
4945,2017-09-12,Woburn,Olympia,,60 Olympia Ave.,,Olympia Nominee Trust - Juniper Development,1801.0,MA,-5:00
4959,2017-09-20,Millstone township,North,,700 Rike Dr.,,North Park - 6,8535.0,NJ,-5:00
4963,2017-09-22,Millstone township,North,,700 Rike Dr.,,North Park - 5,8535.0,NJ,-5:00
4964,2017-09-17,Millstone township,North,,700 Rike Dr.,,North Park - 7,8535.0,NJ,-5:00
4973,2017-09-26,Buffalo,Felician,,600 Doat St.,,Felician Sisters - Buffalo,14211.0,NY,-5:00
4981,2017-09-28,Plymouth,,,100 Armstrong Road,,"FC Solar, LLC",2360.0,MA,-5:00
4988,2017-10-05,Randolph,,,44 N. Main St.,,Jodan Liquors Inc. - Randolph,2368.0,MA,-5:00
4989,2017-10-05,Westfield,,,217 Root Rd.,,Root Road Solar,1085.0,MA,-5:00
4990,2017-10-06,Needham,,,1664 Central Ave,,SED - Temple Aliyah,2492.0,MA,-5:00
4993,2017-09-11,Boston,,,1480 Blue Hill Ave.,,,2126.0,MA,-5:00
5001,2017-10-19,Somerville,,,10 First Avenue,,"Solar-Array, LLC (Taliano 10 First Ave)",2143.0,MA,-5:00
5002,2017-10-19,Somerville,,,12 First Ave.,,"Solar-Array, LLC (Taliano 12 First Avenue)",2143.0,MA,-5:00
5017,2017-11-02,Fairhaven,Fairfield,,785 Unquowa Rd.,,Fairfield Ludlowe High School - Carport,6824.0,CT,-5:00
5019,2017-11-02,Fitchburg,,,326 Nichols St.,,SED - Community Health Connections - Fitchburg,1420.0,MA,-5:00
5024,2017-11-03,Millstone township,North,,700 Rike Dr.,,North Park - 17,8535.0,NJ,-5:00
5025,2017-11-02,Millstone township,North,,700 Rike Dr.,,North Park - 16,8535.0,NJ,-5:00
5026,2017-11-04,Westboro,,,35 Chauncy St.,,,1581.0,MA,-5:00
5028,2017-11-08,Manhattan,,,199 Chambers St.,,BMCC,10007.0,NY,-5:00
5029,,,North,,,,,,,
5035,2017-11-15,Millstone township,North,,700 Rike Dr.,,North Park - 9,8535.0,NJ,-5:00
5036,2017-11-16,Millstone township,North,,700 Rike Dr.,,North Park - 10,8535.0,NJ,-5:00
5037,2017-11-16,Millstone township,North,,700 Rike Dr.,,North Park - 11,8535.0,NJ,-5:00
5038,2017-11-16,Millstone township,North,,700 Rike Dr.,,North Park - 12,8535.0,NJ,-5:00
5039,2017-11-16,Millstone township,North,,700 Rike Dr.,,North Park - 13,8535.0,NJ,-5:00
5040,2017-11-16,Millstone township,North,,700 Rike Dr.,,North Park - 14,8535.0,NJ,-5:00
5041,2017-11-16,Millstone township,North,,700 Rike Dr.,,North Park - 15,8535.0,NJ,-5:00
5043,2017-11-17,Fairfield,Fairfield,,1013811708054,,Fairfield Warde High School - Carport,6825.0,CT,-5:00
5049,2017-11-22,Norfolk,,,18 Sharon Ave.,,,2056.0,MA,-5:00
5062,2017-12-01,Murrysville,Tom,,4018 Pin Oak Ct,,Tom Nenno,15668.0,PA,-5:00
5063,2017-12-04,Dudley,,,55 Oxford Ave.,,,1571.0,MA,-5:00
5087,2017-12-18,Spiceland,Spiceland,,6385 S. State Road 3,,Spiceland Solar Park,47385.0,IN,-5:00
5088,2017-12-18,Flora,Flora,,657 S. Willow St.,,Flora Solar Park,46929.0,IN,-5:00
5089,,,Greenfield,,,,,,,
5090,2017-12-18,Greenfield,Greenfield,,535 N. Windswept Rd.,,Greenfield Solar Park - 2,46140.0,IN,-5:00
5092,2017-12-20,Anderson,Anderson,,2202 N. Madison Ave.,,Anderson 2 South,46011.0,IN,-5:00
5093,2017-12-20,Anderson,Anderson,,2202 N. Madison Ave.,,Anderson 2 North,46011.0,IN,-5:00
5094,2017-12-20,Avon,,,74 Bodwell St.,,"AccuRounds, Inc.",2322.0,MA,-5:00
5098,2017-12-22,Randolph,,,59 York Ave,,Air Draulic Engineering,2368.0,MA,-5:00
5099,2017-12-28,Billerica,,,8 Suburban Park Dr,,Suburban Park-8 Realty Trust Corp.,1821.0,MA,-5:00
5101,2017-12-28,E providence,,,150 Amaral St,,150 Amaral St E Providence,2915.0,MA,-5:00
5102,2017-12-28,Beverly,,,7 Reservoir Rd,,"Beverly Racquet and Fitness Club, Inc.",1915.0,MA,-5:00
5103,2017-12-28,Braintree,,,144 Lundquist Dr.,,"Bay State Building Specialties, Inc.",2184.0,MA,-5:00
5105,2017-12-28,Pepperell,,,21 Lomar Park,,Astron Stamping,1463.0,MA,-5:00
5110,2018-01-02,Rockland,,,85 Longwater Dr.,,Airxchange,2370.0,MA,-5:00
5112,2018-01-10,Cranston,,,40 Worthington Rd,,"Shanix, Inc.",2920.0,RI,-5:00
5113,2018-05-17,Irvine,J_R,,1901 Main St.,,,92614.0,CA,-8:00
5123,2018-01-15,Bristol,,,112 Tupelo St.,,Thurston Sails Inc.,2809.0,RI,-5:00
5124,2018-02-08,Hyannis,,,111 Thornton Dr.,,Davlin Realty- Phase 2,2601.0,MA,-5:00
5126,2017-01-17,Richmond,,,56 Stilson Road,,WED Stilson Solar,2989.0,RI,-5:00
5127,2018-01-17,Leeds,,,118 River Rd.,,CRD Metalworks,1053.0,MA,-5:00
5129,2018-01-18,Richmond,,,144 Kingstown Road,,"WED Kingstown 1 Solar, LLC",2989.0,RI,-5:00
5130,2018-01-18,Richmond,,,144 Kingstown Road,,"WED Kingstown 2 Solar, LLC",2989.0,RI,-5:00
5135,2018-01-23,Woburn,,,17 Gill St.,,E.V. Yeuell Inc.,1801.0,MA,-5:00
5142,2018-01-25,Beverly,,,32 Tozer Rd.,,Cell Signaling Technology - Beverly,1915.0,MA,-5:00
5144,2018-01-26,Danvers,,,3 Trask Ln.,,Cell Signaling Technology - Danvers,1923.0,MA,-5:00
5149,2018-02-02,Southbridge,,,54 Eastford Rd.,,Hyde Tools - Phase II,1550.0,MA,-5:00
5151,2018-01-01,Norton,SED,,176 S. Washington St.,,SED - Paradigm - Norton Roof Site,2766.0,,-5:00
5153,2018-02-06,Natick,,,325 Speen St.,,"Cloverleaf Apartments, LLC",1760.0,MA,-5:00
5159,2018-02-14,Torrance,Pieper,,19823 Hamilton Ave.,,Pieper,90502.0,CA,-8:00
5170,2018-02-16,Brockton,,,1250 W. Chestnut St.,,SED - PPA - Brockton Area ARC,2301.0,MA,-5:00
5174,2018-02-22,Milford,,,10 N. Vine St.,,MIS - Woodland Elementary School,1757.0,MA,-5:00
5176,2018-02-23,Leominster,Pioneer,,163 Pioneer Dr.,,Pioneer Solar LLC Phase II,1453.0,MA,-5:00
5178,2018-02-28,Canton,Timberline,,300 Pine St.,,Timberline Construction,2021.0,MA,-5:00
5180,2018-07-01,Ashby,,,911 Main St.,,SED - North Middlesex Ashby Elementary,1431.0,MA,-5:00
5191,0000-00-00,Salt lake city,Packsize,,3760 W. Smart Pack Way,,"Packsize International, LLC",84104.0,UT,-7:00
5223,2018-04-05,Lenox,,,461 Pittsfield Rd.,,Toole Management Inc. (Yankee Inn),1240.0,MA,-5:00
5233,2018-04-02,Manchester-by-the-sea,,,36 Lincoln Street,,SED - Manchester Essex Regional School District,1944.0,MA,-5:00
5249,2018-04-17,Hopkinton,Marathon,,129 Hayden Rowe St.,,Marathon Elementary School - Hopkinton,1748.0,MA,-5:00
5258,2018-04-24,Salem,,,96 Swampscott Road,,JWB Solar LLC,1970.0,MA,-5:00
5262,2018-04-25,Waltham,,,40 Jones Rd.,,"40 Jones Road Realty, LLC",2451.0,MA,-5:00
5270,2018-05-03,Hopkinton,,,83 Wood St.,,SED - Hopkinton DPW,1748.0,MA,-5:00
5272,2018-05-04,Natick,,,13 Tech Circle,,,1760.0,MA,-5:00
5273,2018-05-08,Natick,,,83 Speen St.,,Stonegate - 83 Speen Street,1760.0,MA,-5:00
5300,2018-05-14,South easton,,,250 Foundry St.,,SED - PO PPA - Southeastern Tech Roof,2375.0,MA,-5:00
5309,2018-06-06,Charlottesville,Colonial,,200 Myers Dr.,,Colonial Nissan,22901.0,VA,-5:00
5346,2018-07-13,Beverly,,,480 Rantoul St.,,Beverly Crossing - 480 Rantoul,1915.0,MA,-5:00
5352,2018-07-27,Pelham,Summer,,3140 Pelham Pkwy.,,Summer Classics - Pelham,35124.0,AL,-6:00
5369,2018-08-01,Woburn,Lytron,,55 Dragon Ct.,,Lytron Inc.,1801.0,MA,-5:00
5371,2018-09-11,Worcester,,,150 Blackstone River Rd.,,"Blackstone River Road Solar, LLC (GFI)",1607.0,MA,-5:00
5380,2018-09-10,Acushnet,Rockett,,0 Wing Ln.,,Rockett Solar,2743.0,MA,-5:00
5405,2018-11-01,Waltham,R_W_,,184 Riverview Ave.,,,2453.0,MA,-5:00
5410,2018-10-29,Fairfax,Daniels,,3729 Old Lee Hwy.,,Daniels Run Peace Church,22030.0,VA,-5:00
5434,2019-01-06,Oxford,New,,4207 State Highway 220,,New York State Veterans Home,13830.0,NY,-5:00
5440,0000-00-00,Tyngsborough,,,36 Norris Rd,,SED - Tyngsboro High School,1879.0,MA,-5:00
5449,2018-12-04,Pacoma,M_D,,12653 Osborne St,,,91331.0,CA,-8:00
5483,2019-01-03,Leeds,CRD,,118 River Road,,CRD Metalworks - 2,1053.0,MA,-5:00
5487,2019-01-08,Manchester,,,860 S. Porter St,,Naksh Hospitality LLC - Fairfield Inn Manchester,3103.0,NH,-5:00
5494,2019-01-02,Westford,TriPyramid,,59 Powers Rd,,TriPyramid Structures Inc,1886.0,MA,-5:00
5495,2019-01-14,Avon,SED,,61 Strafello Rd,,SED - PBD Events,2322.0,MA,-5:00
5497,0000-00-00,Marlborough,,,55 Maple St,,Kane Self Storage,1752.0,MA,-5:00
5511,2019-01-30,Newburyport,The,,75 Water St.,,The Tannery Marketplace,1950.0,MA,-5:00
5520,2019-02-04,Brockton,Sign,,170 Liberty Street,,"Sign Design, Inc.",2301.0,MA,-5:00
5541,2019-11-04,Bristol,,,6 Minturn Farm Rd,,SED RI - Bristol Animal Shelter,2809.0,RI,-5:00
5543,2019-06-11,Bristol,,,4 Anawamscutt Ave,,Bristol Fire and Rescue,2809.0,RI,-5:00
5544,2019-06-11,Bristol,,,101 Asylum Rd,,Bristol Quinta Gamelin Center,2809.0,RI,-5:00
5558,2019-04-03,Boston,,,443 Albany St/580 Harrison Ave,,GTI-443 Albany(580 Harrison Ave),2118.0,MA,-5:00
5559,2019-04-01,Framingham,,,79 ARLINGTON STREET,,STONEGATE- 79 ARLINGTON ST FRAMINGHAM,1702.0,MA,-5:00
5561,2019-04-09,Totwa,,,100 Bomont Place,,100 Bomont Pl,7512.0,NJ,-5:00
5569,2019-05-23,Rutland,,,285 Main Street,,SED PPA - Wachusett Reg Naquag School,1543.0,MA,-5:00
5570,2019-04-03,Salem,,,225A Canal Street,,SED - Salem State-Gassett Fitness Center,1970.0,MA,-5:00
5571,2019-04-02,Bronx,,,728 E 136th St,,728 E 136th St,10454.0,NY,-5:00
5579,2019-08-06,La porte,City,,2101 Boyd Blvd,,City of La Porte Indiana WWTP,46350.0,IN,-6:00
5581,2019-05-10,Bridgeport,O_G,,325 Hancock Ave,,,6605.0,CT,-5:00
5582,2019-05-13,Riverdale,Efird,,20146 S Elm Ave,,Efird #25,93656.0,CA,-8:00
5593,0000-00-00,Ashland,SED,,9 Cirrus Drive,,SED - 9 Ashland Apartments,1721.0,MA,-5:00
5604,2019-01-01,Rutland,,,65 Glenwood Road,,SED Wachusett Reg Glenwood Elementary,1543.0,MA,-5:00
5616,2019-06-06,Tipton,Tipton,,3836 SR 28 West,,Tipton Solar Park #1,46072.0,IN,-5:00
5617,2019-06-06,Tipton,Tipton,,3836 SR 28 West,,Tipton Solar Park #2,46072.0,IN,-5:00
5618,2019-06-06,Tipton,Tipton,,3836 SR 28 West,,Tipton Solar Park #3,46072.0,IN,-5:00
5622,2019-06-20,Torrington,O_G_Torrington,,900 South Main Street,,,6790.0,CT,-5:00
5624,2019-06-03,Haverhill,175,,175 Ward Hill,,175 Ward Hill,1835.0,MA,-5:00
5626,2019-06-11,Mendon,1,,1 Emerson Street,,1 Emerson Street,1756.0,MA,-5:00
5627,2019-06-26,Woonsocket,Ralco,,84 Fairmount St,,"Ralco Industries, Inc",2895.0,RI,-5:00
5629,2019-07-03,Fresno,Jack,,2671 S Cherry Ave,,Jack Efird #35,93706.0,CA,-8:00
5630,2019-06-06,Tipton,Tipton,,3836 SR 28 West,,Tipton Solar Park #4,46072.0,IN,-5:00
5631,2019-06-06,Tipton,Tipton,,3836 SR 28 West,,Tipton Solar Park #5,46072.0,IN,-5:00
5635,2019-07-17,Hyannis,SED,,215 Iyannough Road,,SED - CCRTA Hyannis Canopy,2601.0,MA,-5:00
5637,2019-07-20,Medway,Rosenfeld,,2 Marc Road,,Rosenfeld - Cultivation Facility,2053.0,MA,-5:00
5657,,,Volcano_Solar__LLC,,,,,,,
5665,2019-09-11,Sutton,Manchaug,,9 Main Street,,Manchaug Mills Inc,1590.0,MA,-5:00
5680,2019-10-10,Needham,SUNITA,,585 CENTRAL AVENUE,,SUNITA L. WILLIAMS ELEMENTARY SCHOOL,2494.0,MA,-5:00
5700,,,Tickle,,,,,,,
5702,2019-12-09,Molalla,Thomas,,32-893 S HWY 213,,"Thomas Creek Solar, LLC - A",97038.0,OR,-8:00
5703,,,Thomas_Creek_Solar__LLC,,,,,,,
5709,2019-12-12,Dedham,,,70 Whiting Ave,,Town of Dedham - Middleschool,2026.0,MA,-5:00
5744,2020-01-27,Medford,SED,,161 College Ave,,SED Tufts University - Gantcher Center,2155.0,MA,-5:00
