,site_id,activationDate,city,csv_name,latitude,line1,longitude,name,postal,state,timezone,address
713,4031,2016-02-29,Allston,HBS,42.3622734,25 Travis St.,-71.128963,HBS - Travis Hall,2134,MA,-5:00,"25 Travis St. Allston, MA 2134"
714,4032,2016-02-29,Gloucester,Butman,42.6292816,19 Pond St.,-70.6429797,Butman Project,1930,MA,-5:00,"19 Pond St. Gloucester, MA 1930"
715,4033,2016-02-29,Gloucester,Dodge,42.6261997,150 Eastern Ave.,-70.6387579,Dodge Street Realty,1930,MA,-5:00,"150 Eastern Ave. Gloucester, MA 1930"
716,4034,2016-02-29,Stoughton,Tempus,42.15485839999999,600 Technology Center Dr.,-71.0652837,"Tempus Unlimited, Inc.",2072,MA,-5:00,"600 Technology Center Dr. Stoughton, MA 2072"
717,4035,2016-02-29,Gloucester,,42.6285706,11 Pond Rd.,-70.6412442,Robert Fronitero,1930,MA,-5:00,"11 Pond Rd. Gloucester, MA 1930"
718,4036,2016-02-29,Culver city,Julian,34.0076229,4975 Overland Ave,-118.3970701,Julian Dixon Library PV,90230,CA,-8:00,"4975 Overland Ave Culver city, CA 90230"
719,4038,2016-03-01,Los angeles,A,33.9160819,150 E. El Segundo Blvd.,-118.2723047,A C Bilbrew Library,90061,CA,-8:00,"150 E. El Segundo Blvd. Los angeles, CA 90061"
720,4040,2016-03-01,Sun valley,Community,43.6891033,1 Community School Dr.,-114.3530637,Community School,83353,IDAHO,-7:00,"1 Community School Dr. Sun valley, IDAHO 83353"
721,4041,2016-03-01,Worcester,Aster,42.318228,220 Brooks St.,-71.79998119999999,Aster Group - Brooks Street,1606,MA,-5:00,"220 Brooks St. Worcester, MA 1606"
722,4042,2016-03-01,Pleasant grove,Scheidel_,38.8430959,1458 W. Catlett Rd.,-121.5665457,"Scheidel, Aaron",95668,CA,-8:00,"1458 W. Catlett Rd. Pleasant grove, CA 95668"
723,4047,2016-03-02,Marionville,C_L_,36.9912273,19042 Lawrence 1240,-93.626015,"C.L. Bailey Company, Main Bldg",65705,MO,-6:00,"19042 Lawrence 1240 Marionville, MO 65705"
724,4048,2016-03-02,Ozark,BK_P,37.00494390000001,1651 S. 22nd Street,-93.18330999999999,,65721,MO,-6:00,"1651 S. 22nd Street Ozark, MO 65721"
725,4057,2016-03-08,Yuba city,Danna,39.16692,2765 Young Rd.,-121.668901,Danna Farms - Yuba City,95993,CA,-8:00,"2765 Young Rd. Yuba city, CA 95993"
726,4059,2016-03-09,Pleasant grove,Dunbar_,38.8643072,4100 Pleasant Grove Rd.,-121.4877708,"Dunbar, Jason",95668,CA,-8:00,"4100 Pleasant Grove Rd. Pleasant grove, CA 95668"
727,4061,2016-03-09,Pleasant grove,Double,38.7753508,4100 Pleasant Grove Blvd.,-121.3934744,Double D Farms - Dunbar,95668,CA,-8:00,"4100 Pleasant Grove Blvd. Pleasant grove, CA 95668"
728,4065,2016-03-10,Waltham,Waltham,42.3770932,71 Massasoit St.,-71.2246356,Waltham Lumber Building Materials,2453,MA,-5:00,"71 Massasoit St. Waltham, MA 2453"
729,4070,2016-03-14,Escalon,DeRuosi,37.80532,25055 E. Arthur Rd.,-121.002503,DeRuosi Nut,95320,CA,-8:00,"25055 E. Arthur Rd. Escalon, CA 95320"
730,4071,2016-03-15,Meridian,Henderson,39.17111999999999,2551 Farmlan Rd.,-121.907025,Henderson,95957,CA,-8:00,"2551 Farmlan Rd. Meridian, CA 95957"
731,4072,2016-02-15,Southlake,Trinity,32.9275121,925 S Kimball Ave,-97.113689,"Trinity Private Equity Group, Kimball",76092,TX,-5:00,"925 S Kimball Ave Southlake, TX 76092"
732,4074,2016-03-16,Woodland,Heidrick,38.7504677,12972 County Road 102,-121.7328995,Heidrick - Huff Pumps,95776,CA,-8:00,"12972 County Road 102 Woodland, CA 95776"
733,4076,,,Baloian,0.0,,0.0,,x,,,none
734,4077,2016-02-01,Frenso,Double,36.6765725,,-119.7194377,Double E Farms #12,93725,CA,-8:00," Frenso, CA 93725"
735,4078,2016-03-17,Reno,,39.4695039,3555 Airway Dr.,-119.7692946,Sunworks Nevada,89511,CA,-8:00,"3555 Airway Dr. Reno, CA 89511"
736,4082,2016-03-21,Glenn,Geisbrecht_,39.5683202,2369 Highway 45,-122.011954,"Geisbrecht, Brandon",95943,CA,-8:00,"2369 Highway 45 Glenn, CA 95943"
737,4084,2016-03-22,Santa maria,Innovative,34.9568,2165 W. Main St.,-120.491973,Innovative Produce - Pump,93458,CA,-8:00,"2165 W. Main St. Santa maria, CA 93458"
738,4085,2016-03-23,Upton,,42.18784000000001,43 Walnut St.,-71.5764058,Greenwald Residence,1568,MA,-5:00,"43 Walnut St. Upton, MA 1568"
739,4089,2016-03-28,Chico,Pine,39.8404202,7020 Cana Hwy.,-122.0162161,,95928,CA,-8:00,"7020 Cana Hwy. Chico, CA 95928"
740,4092,2016-03-22,Santa maria,Innovative,34.95427910000001,1615 W. Main St.,-120.4704795,Innovative Produce - Shop,93458,CA,-8:00,"1615 W. Main St. Santa maria, CA 93458"
741,4099,2016-03-29,Milford,Plumb,42.1406828,10 Industrial Rd.,-71.4910171,Plumb House,2302,MA,-5:00,"10 Industrial Rd. Milford, MA 2302"
742,4100,2016-03-28,Chestnut hill,,42.3291848,33 Kingsbury Rd.,-71.16987,Cohen / Stapleton Residence,2467,MA,-5:00,"33 Kingsbury Rd. Chestnut hill, MA 2467"
743,4101,2016-03-30,Rio oso,DeValentine,38.978552,2890 Bear River Dr.,-121.507386,DeValentine Farms,95674,CA,-8:00,"2890 Bear River Dr. Rio oso, CA 95674"
744,4102,2016-03-30,Chico,Pine,39.8404202,7020 Cana Hwy.,-122.0162161,Pine Creek - 700,95928,CA,-8:00,"7020 Cana Hwy. Chico, CA 95928"
745,4106,2016-03-30,Butte city,Clark,39.3920881,705 County Road Y,-121.9554736,Clark Land Co.,95920,CA,-8:00,"705 County Road Y Butte city, CA 95920"
746,4108,2016-03-31,Sparks,,39.5103197,100 Canyon Way,-119.6493532,Menezes Bros. Inc.,89434,NV,-8:00,"100 Canyon Way Sparks, NV 89434"
747,4112,2016-04-07,Natick,21,42.2963631,21 Strathmore Rd.,-71.3847787,21 Stratsol LLC,1760,MA,-5:00,"21 Strathmore Rd. Natick, MA 1760"
748,4115,2016-04-01,Cypress,,33.8021143,5900 Katella Ave.,-118.0301359,"Mitsubishi Electric PV System, Cypress",90630,CA,-8:00,"5900 Katella Ave. Cypress, CA 90630"
749,4117,2016-04-11,Richvale,BUCRA,39.491494,1121 Richvale Hwy.,-121.740859,BUCRA - Roof Mount,95974,CA,-8:00,"1121 Richvale Hwy. Richvale, CA 95974"
750,4120,2016-04-13,Pleasant grove,Nelson,38.9037715,2789 Pleasant Grove Rd.,-121.4938838,Nelson - Pump,95668,CA,-8:00,"2789 Pleasant Grove Rd. Pleasant grove, CA 95668"
751,4121,,,Williams,0.0,,0.0,,x,,,none
752,4123,2016-04-24,Tyngsboro,Enright,42.6842225,100 Business Park Dr.,-71.446541,Enright LLC,1879,MA,-5:00,"100 Business Park Dr. Tyngsboro, MA 1879"
753,4126,2016-03-12,Merdian,Fedora,39.17111999999999,2551 Farmlan Rd.,-121.907025,Fedora Farms Inc.,95957,CA,-8:00,"2551 Farmlan Rd. Merdian, CA 95957"
754,4132,2016-04-21,Bolivar,Bank,37.6084709,575 S. Main Ave.,-93.4090214,Bank of Bolivar - Annex,65613,MO,-6:00,"575 S. Main Ave. Bolivar, MO 65613"
755,4133,2016-04-21,Bolivar,Bank,37.609005,107 Keeling Pl.,-93.40956480000001,Bank of Bolivar - Keeling Place,65613,MO,-6:00,"107 Keeling Pl. Bolivar, MO 65613"
756,4134,2016-04-21,Fair grove,Bank,37.3844101,40 N. Main St.,-93.1508698,Bank of Bolivar - Fair Grove Branch,65648,MO,-6:00,"40 N. Main St. Fair grove, MO 65648"
757,4135,2016-04-21,Bolivar,Bank,37.6123154,2126 W. Broadway St.,-93.4346333,Bank of Bolivar - West Broadway Branch,65613,MO,-6:00,"2126 W. Broadway St. Bolivar, MO 65613"
758,4136,2016-04-21,Joplin,O_Reilly,37.0440255,4026 Arizona Ave.,-94.48130379999999,"O'Reilly Hospitality - Town Place Suites, Joplin",64804,MO,-6:00,"4026 Arizona Ave. Joplin, MO 64804"
759,4137,2016-04-21,Republic,Macadoodles,37.1331848,1439 Us-60,-93.4576443,Macadoodles,65738,MO,-6:00,"1439 Us-60 Republic, MO 65738"
760,4138,2016-04-21,Branson,O_Reilly,36.6441644,1000 W Main St,-93.23211719999999,"O'Reilly Hospitality - Baymont Inn, Branson",65616,MO,-6:00,"1000 W Main St Branson, MO 65616"
761,4139,2016-04-21,Bolivar,Bank,37.6085204,495 S Springfield Ave,-93.4086353,"Bank of Bolivar, Springfield Ave",65613,MO,-6:00,"495 S Springfield Ave Bolivar, MO 65613"
762,4140,2016-04-21,San jose,Tulare,37.3620568,1132 N. Seventh Street,-121.8998808,Tulare City School District Solar Project Maple,95112,CA,-8:00,"1132 N. Seventh Street San jose, CA 95112"
763,4144,2016-04-22,Anacortes,Anacortes,48.5177704,904 6th St.,-122.611415,Anacortes City Hall,98221,WA,-8:00,"904 6th St. Anacortes, WA 98221"
764,4148,2016-04-25,Live oak,COE,39.303332,3453 Riviera Rd.,-121.675702,COE Orchard Equipment,95953,CA,-8:00,"3453 Riviera Rd. Live oak, CA 95953"
765,4150,2016-04-27,Ipswich,State,42.6941009,195 High St.,-70.8597942,State Supply Corp.,1938,MA,-5:00,"195 High St. Ipswich, MA 1938"
766,4151,2015-12-01,Provincetown,Provincetown,42.0376425,1 Commercial St.,-70.1957199,Provincetown Inn,2657,MA,-5:00,"1 Commercial St. Provincetown, MA 2657"
767,4155,2016-04-29,Newburyport,East,42.7989109,4 Malcolm Hoyt Dr.,-70.8914715,East Coast Welding - Phase 2,1950,MA,-5:00,"4 Malcolm Hoyt Dr. Newburyport, MA 1950"
768,4157,2016-05-02,Cambridge,,42.3636136,Western Avenue,-71.1250116,HBS - Shad Hall,x,MA,-5:00,"Western Avenue Cambridge, MA x"
769,4160,2016-05-02,Woburn,Nardone,42.4998132,160 Olympia Ave.,-71.141788,Nardone Electric - 160 Olympia Avenue,1801,MA,-5:00,"160 Olympia Ave. Woburn, MA 1801"
770,4171,2016-05-12,Nicolaus,Willey_,38.775301,1285 Sankey Rd.,-121.573729,,95659,CA,-8:00,"1285 Sankey Rd. Nicolaus, CA 95659"
771,4177,2016-05-19,Natick,,42.2857399,10 Cochituate St.,-71.3501726,Metrowest Appraisal Services,1760,MA,-5:00,"10 Cochituate St. Natick, MA 1760"
772,4185,2016-05-19,Fresno,Bridge,36.7936848,3438 E. Ashlan Ave.,-119.7675071,Bridge Church,93726,CA,-8:00,"3438 E. Ashlan Ave. Fresno, CA 93726"
773,4187,2016-05-19,Butte city,R67,39.4199908,Road 67,-121.9412915,R67 Ranch,95920,CA,-8:00,"Road 67 Butte city, CA 95920"
774,4190,2016-05-23,Marlborough,,42.3473806,91 Main St.,-71.5460133,NEI Solar,1752,MA,-5:00,"91 Main St. Marlborough, MA 1752"
775,4193,2016-05-19,Toms river,Toms,39.95461359999999,340 W. Water St.,-74.2055052,Toms River MUA,8753,NJ,-5:00,"340 W. Water St. Toms river, NJ 8753"
776,4200,,,4,0.0,,0.0,,x,,,none
777,4201,2016-05-27,Stockton,Stockton,37.6911421,906 South St.,-93.79545399999999,Stockton R-1 School District,65785,MO,-6:00,"906 South St. Stockton, MO 65785"
778,4207,2016-06-01,Colusa,Colusa,39.1795237,2889 Niagara Ave.,-122.0000097,Colusa Rice A - Flat Warehouse #2,95932,CA,-8:00,"2889 Niagara Ave. Colusa, CA 95932"
779,4208,2016-06-01,Colusa,Colusa,39.1795237,2889 Niagara Ave,-122.0000097,Colusa Rice B - Dryer #2,95932,CA,-8:00,"2889 Niagara Ave Colusa, CA 95932"
780,4209,2016-06-01,Colusa,Colusa,39.1795237,2889 Niagara Ave.,-122.0000097,Colusa Rice C - Dryer #1 (NEM),95932,CA,-8:00,"2889 Niagara Ave. Colusa, CA 95932"
781,4210,2016-06-01,Cape girardeau,Mid_South,37.2784199,2071 Corporate Circle,-89.5448229,"Mid-South Steel Products, Inc.",63703,MO,-6:00,"2071 Corporate Circle Cape girardeau, MO 63703"
782,4212,2016-06-03,Glenn,DMG,39.597402,,-122.026918,DMG - Rice,95943,CA,-8:00," Glenn, CA 95943"
783,4213,2016-06-03,San andreas,PAWS,38.1869503,1250 Pool Station Rd.,-120.6893224,PAWS,96249,CA,-8:00,"1250 Pool Station Rd. San andreas, CA 96249"
784,4217,2016-06-07,South easton,,42.0476409,32 Norfolk Ave.,-71.07605459999999,Interstate Mat Corp. - Cucinotta (Phase 1),2375,MA,-5:00,"32 Norfolk Ave. South easton, MA 2375"
785,4220,2016-06-06,Kansas city,Superior,39.108334,701 Woodswether St,-94.592305,Superior Surface Solutions,x,MO,-6:00,"701 Woodswether St Kansas city, MO x"
786,4221,2017-03-15,Gloucester,Cape,42.6186614,44 Whittemore St.,-70.6769328,Cape Ann Forge Trust,1930,MA,-5:00,"44 Whittemore St. Gloucester, MA 1930"
787,4228,2016-06-08,Lincoln,Van,38.9375447,6015 Waltz Rd.,-121.4004753,Van Dyke - Lincoln,95648,CA,-8:00,"6015 Waltz Rd. Lincoln, CA 95648"
788,4229,2016-06-08,Pleasant grove,Van,38.856107,4416 Pleasant Grove Rd.,-121.483376,Van Dyke - Pleasant Grove,95668,CA,-8:00,"4416 Pleasant Grove Rd. Pleasant grove, CA 95668"
789,4234,2016-06-13,Medfield,Medfield,42.1904491,99 Old Bridge St.,-71.33306879999999,Medfield Wastewater Treatment Plant,2052,MA,-5:00,"99 Old Bridge St. Medfield, MA 2052"
790,4236,2016-06-01,North chelmsford,,42.6332321,1 Ward Way,-71.409925,J.P. Rivard Trailer Sales Inc.,1863,MA,-5:00,"1 Ward Way North chelmsford, MA 1863"
791,4237,2016-06-14,West sacramento,West,38.5696885,809 Ball Park Ave.,-121.5314992,West Sacramento - Bridge District Water,95691,CA,-8:00,"809 Ball Park Ave. West sacramento, CA 95691"
792,4244,2016-05-18,Nubieber,Bieber,41.1042581,654-300 Hwy. 299,-121.1584701,Bieber Ranch,96068,CA,-8:00,"654-300 Hwy. 299 Nubieber, CA 96068"
793,4250,2016-06-17,Kansas city,Vintage,39.1264478,319 E 10th Ave,-94.5762261,"Vintage Vettes, LLC",64116,MO,-6:00,"319 E 10th Ave Kansas city, MO 64116"
794,4251,2016-06-21,Plano,O_Reilly,33.0810673,7500 Parkwood Blvd.,-96.8173061,"O'Reilly Hospitality - Cambria Suites, TX",75024,TX,-6:00,"7500 Parkwood Blvd. Plano, TX 75024"
795,4252,2016-06-20,Millis,Route,42.1588711,1575 Main St.,-71.38911949999999,"Route 109 Self Storage, Inc.",2054,MA,-5:00,"1575 Main St. Millis, MA 2054"
796,4261,,,Augusta,0.0,,0.0,,x,,,none
797,4262,,,Augusta,0.0,,0.0,,x,,,none
798,4263,,,Augusta,0.0,,0.0,,x,,,none
799,4264,,,Augusta,0.0,,0.0,,x,,,none
800,4266,2016-06-29,Kansas city,Bill,38.9153349,8951 Longview Rd,-94.4843418,Bill John Residence,64134,MO,-6:00,"8951 Longview Rd Kansas city, MO 64134"
801,4267,2016-06-29,Cambridge,HBS,42.3666422,49 Harvard Way,-71.1199318,HBS - Chao Center,2163,MA,-5:00,"49 Harvard Way Cambridge, MA 2163"
802,4268,2016-07-01,Gloucester,Jimary,42.6156729,11 Parker St.,-70.6507707,Jimary Land Trust,1930,MA,-5:00,"11 Parker St. Gloucester, MA 1930"
803,4269,2016-06-29,Gloucester,,42.6185781,6 Thatcher Rd.,-70.64178629999999,Nor'east Cleaners,1930,MA,-5:00,"6 Thatcher Rd. Gloucester, MA 1930"
804,4282,2016-07-11,Milford,,42.1439898,21 Main St.,-71.5142501,Palmyra LLC / Unique Smile,1757,MA,-5:00,"21 Main St. Milford, MA 1757"
805,4283,2016-07-08,Lakeport,Scully,39.063058,2180 Scotts Valley Rd.,-122.945591,Scully Packing - Scotts Valley,95453,CA,-8:00,"2180 Scotts Valley Rd. Lakeport, CA 95453"
806,4284,2016-07-11,Rio oso,Nelson_,38.9786969,4615 Bear River Drive,-121.448947,"Nelson, EC",95674,CA,-8:00,"4615 Bear River Drive Rio oso, CA 95674"
807,4291,2016-07-13,Bakersfield,Kern,35.3875378,120 30th St.,-119.0036123,,93301,CA,-8:00,"120 30th St. Bakersfield, CA 93301"
808,4295,2016-07-13,Chelmsford,Dolan,42.6363804,106 Middlesex St.,-71.3738553,Dolan Funeral Home,1863,MA,-5:00,"106 Middlesex St. Chelmsford, MA 1863"
809,4296,2016-07-13,Concord,SED,42.468771,341 Virginia Rd.,-71.3111077,SED - Thoreau Farms,1742,MA,-5:00,"341 Virginia Rd. Concord, MA 1742"
810,4297,2016-07-22,Pierce city,Pierce,36.947857,E Adams St.,-93.99920440000001,Pierce City Schools Vocational Bldg,65723,MO,-6:00,"E Adams St. Pierce city, MO 65723"
811,4298,2016-06-22,Pierce city,Pierce,36.9479402,301 N. Myrtle St.,-94.0003012,Pierce City Schools Weatherly Field House,x,MO,-5:00,"301 N. Myrtle St. Pierce city, MO x"
812,4299,2016-07-15,Newton,Augusta,41.105102,152 Hampton House Rd.,-74.72663299999999,Augusta V,7860,NJ,-5:00,"152 Hampton House Rd. Newton, NJ 7860"
813,4301,2016-07-15,Worcester,Hampton,42.2662245,113 -115 Elm St.,-71.8140955,Hampton Properties,1609,MA,-5:00,"113 -115 Elm St. Worcester, MA 1609"
814,4320,2016-09-01,Fall river,Patel,41.695476,427 Plymouth Ave.,-71.153415,Patel Realty Inc.,2721,MA,-5:00,"427 Plymouth Ave. Fall river, MA 2721"
815,4322,2016-09-06,Pierce city,Pierce,36.9481353,300 N. Myrtle,-93.9992712,Pierce City High School,65723,MO,-6:00,"300 N. Myrtle Pierce city, MO 65723"
816,4323,2016-09-06,Pierce city,Pierce,36.9481353,300 N. Myrtle St.,-93.9992712,Pierce City Middle School,65723,MO,-6:00,"300 N. Myrtle St. Pierce city, MO 65723"
817,4324,2016-09-06,Pierce city,Pierce,36.9453751,400 Gibbs Ave.,-93.997435,Pierce City Elementary School,65723,MO,-6:00,"400 Gibbs Ave. Pierce city, MO 65723"
818,4326,2016-09-07,Crozet,Brownsville,38.053005,5870 Rockfish Gap Turnpike,-78.7042759,Brownsville Elementary School,22923,VA,-5:00,"5870 Rockfish Gap Turnpike Crozet, VA 22923"
819,4332,2016-09-05,Kansas city,Hall,39.1100058,815 E. 5th St.,-94.57378759999999,Hall Residence - Kansas City,64106,MO,-6:00,"815 E. 5th St. Kansas city, MO 64106"
820,4334,2016-09-05,Kingston,VADCOD,41.9772178,25 Marion Dr.,-70.7181015,VADCOD Enterprises LLC,2364,MA,-5:00,"25 Marion Dr. Kingston, MA 2364"
821,4337,2016-09-06,Charlottesville,Monticello,37.99898659999999,1400 Independence Way,-78.4895468,Monticello High School,22902,VA,-5:00,"1400 Independence Way Charlottesville, VA 22902"
822,4341,2016-09-13,Ware,15,42.2584842,15 South St.,-72.2406353,"15 South St. LLC - American Athletic Shoe Co., Inc.",1082,MA,-5:00,"15 South St. Ware, MA 1082"
823,4343,2016-09-14,Dorchester,,42.2931647,55 Sharp St.,-71.0660211,Epiphany School,2124,MA,-5:00,"55 Sharp St. Dorchester, MA 2124"
824,4344,2016-09-14,Colusa,Stegall_,39.2166418,1953 Lurline Ave.,-122.0310478,"Stegall, Earl",95932,CA,-8:00,"1953 Lurline Ave. Colusa, CA 95932"
825,4345,2016-09-15,Abington,,42.1052389,78 Dunbar St.,-70.94365049999999,Campbell - Abington,2351,MA,-5:00,"78 Dunbar St. Abington, MA 2351"
826,4346,2016-09-15,Lincoln,,42.4259695,207 Old Concord Rd.,-71.3439559,Mason Home,1773,MA,-5:00,"207 Old Concord Rd. Lincoln, MA 1773"
827,4348,2016-09-15,Leominster,,42.5116485,493 Lancaster Street,-71.74162729999999,Highland Manor Realty Trust,1453,MA,-5:00,"493 Lancaster Street Leominster, MA 1453"
828,4350,2016-09-15,Arbuckle,T_P,39.0175712,"WR1 W Side, Wagner Ave.",-122.0591991,,95912,CA,-8:00,"WR1 W Side, Wagner Ave. Arbuckle, CA 95912"
829,4351,2016-09-19,El dorado hills,Rolling,38.6404607,800 White Rock Rd.,-121.0734033,Rolling Hills Church,95762,CA,-8:00,"800 White Rock Rd. El dorado hills, CA 95762"
830,4353,2016-09-19,Durham,Durham,39.6482917,9420 Putney Dr.,-121.8034733,Durham Unified School District,95938,CA,-8:00,"9420 Putney Dr. Durham, CA 95938"
831,4355,,,Milton,0.0,,0.0,,x,,,none
832,4356,2016-09-12,Live oak,Heier_,39.211449,5440 E. Butte Rd.,-121.716578,"Heier, Thomas",95982,CA,-8:00,"5440 E. Butte Rd. Live oak, CA 95982"
833,4357,2016-09-18,Arbuckle,T_P,38.9912487,Friel Rd.,-122.0174738,,95912,CA,-8:00,"Friel Rd. Arbuckle, CA 95912"
834,4358,2016-09-19,Arbuckle,T_P,38.9654931,GB 1 S.E. Access Rd. Greenbay Rd.,-122.058037,,95912,CA,-8:00,"GB 1 S.E. Access Rd. Greenbay Rd. Arbuckle, CA 95912"
835,4359,2016-11-01,Winchendon,,42.683433,155 Central St.,-72.0460277,SED - Clark Memorial YMCA,1475,MA,-5:00,"155 Central St. Winchendon, MA 1475"
836,4360,2016-09-20,Arbuckle,A_H,38.963991,411 Bawter Road,-122.034765,,95912,CA,-8:00,"411 Bawter Road Arbuckle, CA 95912"
837,4361,2016-09-20,Arbuckle,Mumma,38.965948,7645 Mumma Rd.,-121.953927,Mumma Brothers A,95912,CA,-8:00,"7645 Mumma Rd. Arbuckle, CA 95912"
838,4362,2016-09-21,Arbuckle,Mumma,38.972629,583 College City Rd.,-121.997114,Mumma Brothers B,95912,CA,-8:00,"583 College City Rd. Arbuckle, CA 95912"
839,4363,2016-09-01,Lexington,Lylburn,37.7860069,302 Diamond St.,-79.4339068,Lylburn Downing Middle School,24450,VA,-5:00,"302 Diamond St. Lexington, VA 24450"
840,4367,2016-09-01,Pleasant grove,Sill,38.836588,5072 Pacific Ave.,-121.52535,Sill Farms - Pleasant Grove,95668,CA,-8:00,"5072 Pacific Ave. Pleasant grove, CA 95668"
841,4368,2016-09-22,Winchendon,,42.683433,155 Central St.,-72.0460277,SED Clark Memorial YMCA - Fieldhouse,1475,MA,-5:00,"155 Central St. Winchendon, MA 1475"
842,4374,2016-09-28,Maxwell,Sutton_,39.278363,205 Elm St.,-122.1972653,"Sutton, Mark",95955,CA,-8:00,"205 Elm St. Maxwell, CA 95955"
843,4378,2016-09-29,Bridgeport,Columbia,41.20321260000001,380 Horace St,-73.1761884,Columbia Elevator,6610,CT,-5:00,"380 Horace St Bridgeport, CT 6610"
844,4379,2016-08-31,Bridgeport,Shiloh,41.1699117,477 Broad St.,-73.188131,Shiloh Baptist Church,6604,CT,-5:00,"477 Broad St. Bridgeport, CT 6604"
845,4380,2016-10-01,Worcester,,42.2873779,50 Millbrook St.,-71.80243220000001,"WJL Acquisitions, LLC",1606,MA,-5:00,"50 Millbrook St. Worcester, MA 1606"
846,4381,2016-10-01,Woburn,Janis,42.4920319,225 Wildwood Ave.,-71.13436109999999,"Janis Research Company, LLC - Building 2",1801,MA,-5:00,"225 Wildwood Ave. Woburn, MA 1801"
847,4382,2016-10-01,Keene,2nd,42.9160755,881 Marlboro St.,-72.2287176,2nd Chance Solar,3431,NH,-5:00,"881 Marlboro St. Keene, NH 3431"
848,4388,2016-07-01,Dover,Littleworth,43.1875306,66 Littleworth Rd.,-70.91239039999999,Littleworth Road Solar,3820,NH,-5:00,"66 Littleworth Rd. Dover, NH 3820"
849,4389,2016-09-06,Milford,75,41.206362,75 DeMaio Dr.,-73.074778,75 DeMaio Drive,6460,CT,-5:00,"75 DeMaio Dr. Milford, CT 6460"
850,4398,2016-10-13,Willows,Ridgetop,39.3551658,5520 Loretz Rd.,-122.1902507,Ridgetop Warehouse Company,95988,CA,-8:00,"5520 Loretz Rd. Willows, CA 95988"
851,4402,2016-10-01,Leominster,Beta,42.4949723,218 Willard St.,-71.7363444,Beta LLC,1453,MA,-5:00,"218 Willard St. Leominster, MA 1453"
852,4407,2016-10-19,Mcarthur,Corder,40.958492,540-225 Little Valley Rd.,-121.2663317,Corder Farms - Shop,96056,CA,-8:00,"540-225 Little Valley Rd. Mcarthur, CA 96056"
853,4408,2016-10-20,Milford,,42.1375572,35 Depot St.,-71.514853,Bricktree LLC - Cenedella Masonry Inc.,1757,MA,-5:00,"35 Depot St. Milford, MA 1757"
854,4411,2016-10-20,Mcarthur,Corder,41.0145742,540-855 Little Valley Road,-121.3081078,Corder Farms - George,95056,CA,-8:00,"540-855 Little Valley Road Mcarthur, CA 95056"
855,4412,2016-10-20,Mcarthur,Corder,41.014282,541-860 Pittville Rd.,-121.316922,Corder Farms - Pittville B,96056,CA,-8:00,"541-860 Pittville Rd. Mcarthur, CA 96056"
856,4413,2016-10-20,Mcarthur,Corder,41.0083004,540-255 Little Valley Road,-121.3144485,Corder Farms - Tarron,96056,CA,-8:00,"540-255 Little Valley Road Mcarthur, CA 96056"
857,4414,2016-10-20,Mcarthur,Corder,41.020693,542-565 Little Valley Rd.,-121.307355,Corder Farms - Travis,96056,CA,-8:00,"542-565 Little Valley Rd. Mcarthur, CA 96056"
858,4416,2016-10-20,Milford,,42.142831,2 Beach St.,-71.5125575,Hoboken LLC,1757,MA,-5:00,"2 Beach St. Milford, MA 1757"
859,4427,2016-10-26,Newton,,42.3659146,26 Farwell St.,-71.2171638,Two Squares LLC,2460,MA,-5:00,"26 Farwell St. Newton, MA 2460"
860,4429,2016-10-01,Ridgefield,Hank,41.250193,22 Spectacle Ln.,-73.480582,Hank Ashforth - 22 Spectacle Lane,6877,CT,-5:00,"22 Spectacle Ln. Ridgefield, CT 6877"
861,4430,,,Lodi,0.0,,0.0,,x,,,none
862,4432,2016-10-27,Artois,McGinnis,39.6634258,2583 County Road P,-122.1405982,McGinnis Farms,95913,CA,-8:00,"2583 County Road P Artois, CA 95913"
863,4433,2016-10-31,West sacramento,West,38.5819286,1110 W. Capital Ave.,-121.523396,West Sacramento - City Hall,95691,CA,-8:00,"1110 W. Capital Ave. West sacramento, CA 95691"
864,4434,2016-11-01,Winchendon,,42.683433,155 Central St.,-72.0460277,SED Clark Memorial YMCA - Main Building,1475,MA,-5:00,"155 Central St. Winchendon, MA 1475"
865,4438,2016-11-01,Thermal,Hadley,33.6407028,83555 Airport Blvd.,-116.2061746,Hadley Date Gardens,92274,CA,-8:00,"83555 Airport Blvd. Thermal, CA 92274"
866,4439,2016-11-01,Fall river mills,Corder,41.03309970000001,44800-45184 Dee Knoch Rd,-121.3831904,Corder Farms - Bruce,96026,CA,-8:00,"44800-45184 Dee Knoch Rd Fall river mills, CA 96026"
867,4440,2016-11-01,Mcarthur,Corder,41.0243449,542-690 Little Valley Rd.,-121.319385,Corder Farms - Pittville A East,96056,CA,-8:00,"542-690 Little Valley Rd. Mcarthur, CA 96056"
868,4441,2016-10-23,Mcarthur,Corder,41.02926739999999,543-610 Little Valley Rd.,-121.3229853,Corder Farms - Redroc,96056,CA,-8:00,"543-610 Little Valley Rd. Mcarthur, CA 96056"
869,4442,2016-11-04,New haven,277_279,41.3270552,"277-279 Blake St., 1st Fl.",-72.9528241,277-279 Blake Street - First Floor,6515,CT,-5:00,"277-279 Blake St., 1st Fl. New haven, CT 6515"
870,4447,2016-10-21,Fall river mills,Corder,41.028979,45885 Dee Knoch Rd.,-121.3422987,Corder Farms - Crum,96056,CA,-8:00,"45885 Dee Knoch Rd. Fall river mills, CA 96056"
