site_id,name,activationDate,line1,city,state,postal,timezone,latitude,longitude,csv_name,size
4546,Wood Ag Mngmt - Sect 17 E,2016-12-22,25425 W. Goodrich Rd.,Coalinga,CA,93210,-8:00,36.10002,-120.26078799999999,Wood,
4547,Wood Ag Mngmt - Sect 17 N,2016-12-21,25425 W. Goodrich Rd.,Coalinga,CA,93210,-8:00,36.10002,-120.26078799999999,Wood,526.5
4549,,2016-12-29,2211 N.W. Nicolai St.,Portland,OR,97210,-8:00,45.541677899999996,-122.6974878,Kevedy,127.26
4550,Devine Organics - Sect 8.3,2016-12-28,43001 S. Lost Hills Rd.,Coalinga,CA,93210,-8:00,36.108228100000005,-120.27158909999999,Devine,450.45
4551,Wood Ag Mngmt - Sect 16,2016-12-28,W. Firestone Ave.,Coalinga,CA,93210,-8:00,36.1226626,-120.25050859999999,Wood,
4553,"Erwin Construction, Inc.",2016-12-28,17518 S. 1631 Rd.,Nevada,MO,64772,-6:00,37.829093,-94.341145,Erwin,14.4
4554,Devine Organics - Sect 8.1,2016-12-29,25425 W. Goodrich Rd.,Coalinga,CA,93210,-8:00,36.10002,-120.26078799999999,Devine,329.62
4564,Osgood Solar Meters,2017-01-04,1600 Osgood St.,North andover,MA,1845,-5:00,42.731522,-71.11460840000001,,
4566,Osgood Solar North Inverters,2017-01-04,1600 Osgood Street,North andover,MA,1845,-5:00,42.731522,-71.11460840000001,Osgood,
4567,Osgood Solar West Lower Inverters,2017-01-04,1600 Osgood Street,North andover,MA,1845,-5:00,42.731522,-71.11460840000001,Osgood,
4568,Osgood Solar West Upper Inverters,2017-01-04,1600 Osgood Street,North andover,MA,1845,-5:00,42.731522,-71.11460840000001,Osgood,
4569,,,,,,,,,,,
4570,,,,,,,,,,Osgood,
4571,,2017-01-07,4788 Finks Road,Maxwell,CA,95955,-5:00,39.2606,-122.27268889999999,T_P,19.8
4572,Boxford Landfill Solar Project,2017-01-09,7A Spofford Rd.,Boxford,MA,1921,-5:00,42.6940652,-71.0145565,Boxford,912.87
4573,SED - Temple Beth Elohim,2017-01-09,10 Bethel Rd.,Wellesley,MA,2481,-5:00,42.319386,-71.252212,,37.2
4575,8500 4th Ave,2017-01-10,8500 4th Ave,Brooklyn,NY,11209,-5:00,40.6231797,-74.0286832,8500,47.58
4579,SED - LFDCS - 32 West Street,2017-01-11,32 West St.,Lawrence,MA,1841,-5:00,42.708808399999995,-71.1738794,,86.8
4582,,,,,,,,,,Rochester,1072.17
4587,,,,,,,,,,Beaver,365.18
4588,Madonna University,2017-01-16,36600 Schoolcraft Rd.,Livonia,MI,48150,-5:00,42.3842285,-83.404726,Madonna,133.92
4590,Montessori Center of Our Lady,2017-01-01,14200 Newburgh Rd.,Livonia,MI,48154,-5:00,42.387526,-83.4100377,Montessori,186.0
4591,Quality Foams,2017-01-17,31855 Corydon,Lake elisnore,CA,92530,-8:00,33.629458,-117.2943848,Quality,409.5
4593,Second 801 Nominee Trust - Electric Time Co Inc.,2017-01-19,97 West St.,Medfield,MA,2052,-5:00,42.191008700000005,-71.331035,,
4595,Pelger - Ground Mount,2016-11-26,12765 Cranmore Rd.,Meridian,CA,95957,-8:00,38.946783700000005,-121.82289779999999,Pelger,
4598,Countryside Health Care,2017-01-24,1 Countryside Rd.,Milford,MA,1757,-5:00,42.1546886,-71.55383929999999,,261.44
4601,,,,,,,,,,BUCRA,
4605,Prosoco,2017-01-28,3701 Greenway Cir.,Lawrence,KS,66046,-6:00,38.945507299999996,-95.1870248,Prosoco,99.83
4610,"Consigli Construction Co., Inc.",2017-02-01,72 Sumner St.,Milford,MA,1757,-5:00,42.1528332,-71.52074209999999,,22.32
4613,IBC Corporation,2017-01-31,27 Belmont St.,Easton,MA,2375,-5:00,42.049132,-71.079729,,253.44
4614,,2017-02-03,22075 County Road 99,Woodland,CA,95695,-8:00,38.613981,-121.78046599999999,Meek,151.2
4617,Chicago - FSNA,2017-02-01,3800 W. Peterson Ave.,Chicago,IL,60659,-6:00,41.991126,-87.724754,Chicago,161.82
4618,SED - Upper Cape Cod Tech - Canopy,2017-01-28,220 Sandwich Rd.,Bourne,MA,2532,-5:00,41.7452079,-70.5784556,SED,663.3
4619,,2017-02-03,53 - 55 Maplewood Ave,Gloucester,MA,1930,-5:00,42.6186125,-70.6665239,,55.8
4623,"Hillside Investment Group, LLC",2017-02-06,460 Hillside Ave.,Needham,MA,2492,-5:00,42.290862,-71.236502,,97.34
4624,A-1-A Steel and Supply,2017-02-08,120 Bernard E. Saint Jean,East falmouth,MA,2536,-5:00,41.608830700000006,-70.6026801,,102.06
4626,Tioga Way LLC - Glover Property Management,2017-02-08,21 Tioga Way,Marblehead,MA,1945,-5:00,42.5107957,-70.85737879999999,,54.6
4627,National Grid Solar Awning - Sustainability Hub,2017-02-10,912 Main St.,Worcester,MA,1610,-5:00,42.2514437,-71.8203963,National,2.04
4628,,2017-02-01,280 Pond St.,Randolph,MA,2368,-5:00,42.199507700000005,-71.05074350000001,,150.26
4629,HBS - Baker Library,2017-02-13,25 Harvard Way,Boston,MA,2163,-5:00,42.366398700000005,-71.1228468,,42.47
4630,Tremont Ag,2017-02-09,1002 East Street.,Woodland,CA,95776,-8:00,38.667565,-121.7664328,Tremont,137.94
4631,Falconi Properties LLC,2017-02-10,556 Adams Street,Milton,MA,2186,-5:00,42.2582588,-71.0397945,,
4632,123 Felton SOL LLC,2017-02-13,123 Felton St.,Marlborough,MA,1752,-5:00,42.3448558,-71.5762899,123,518.32
4633,,2016-10-01,22075 County Road 99,Woodland,CA,95695,-8:00,38.613981,-121.78046599999999,Meek,50.4
4634,Heidrick - Tim,2017-02-10,18910 Heidrick Lane,Woodland,CA,95695,-8:00,38.664033,-121.8084737,Heidrick,
4635,Loiacano - 18 Sargent,2017-02-11,18 Sargent St.,Gloucester,MA,1930,-5:00,42.619374900000004,-70.6638593,Loiacano,148.72
4640,SED - Haverhill City Hall,2017-02-14,4 Summer St.,Haverhill,MA,1830,-5:00,42.7781143,-71.076751,,
4642,Medical Arts Building LLC,2017-02-14,209 Summer St.,Haverhill,MA,1830,-5:00,42.7760331,-71.0680228,,
4644,Accardi Foods,2017-02-15,85 Commercial St.,Medford,MA,2155,-5:00,42.407703999999995,-71.08923929999999,,446.16
4645,"Value Store It - Mahopac, LLC",2017-02-15,1356 Commonwealth Ave.,Allston,MA,2134,-5:00,42.347640999999996,-71.136236,,74.4
4647,SED - Reingold Elementary School,2017-02-16,70 Reingold Ave.,Fitchburg,MA,1420,-5:00,42.571385,-71.830917,,265.2
4648,HBS - Teele Hall,2017-02-16,230 Western Ave.,Boston,MA,2163,-5:00,42.3645556,-71.11108809999999,,24.26
4649,The October Company - Chemetal,2017-02-17,39 ONeill St,Easthampton,MA,1027,-5:00,42.2855897,-72.65583079999999,,
4650,,2017-02-17,1548 W. Housatonic St.,Pittsfield,MA,1201,-5:00,42.4318105,-73.3208521,,78.12
4651,Coaster Company of America - 12928,2017-02-20,12928 Sandoval St.,Santa fe springs,CA,90670,-8:00,33.9378773,-118.0579443,Coaster,265.65
4652,Coaster Company of America - 12909,2017-02-20,12909 Sandoval St.,Santa fe springs,CA,90670,-8:00,33.9391861,-118.05849309999999,Coaster,170.78
4656,Strafello Inc.,2017-02-21,20 Strafello Dr.,Avon,MA,2322,-5:00,42.132781,-71.05929300000001,Strafello,334.62
4658,Charles Moore Arena,2017-02-01,23 O'Connor Rd.,Orleans,MA,2653,-5:00,41.774462,-70.00034699999999,Charles,345.6
4659,SED - Mount Alvernia High School,2017-02-21,790 Centre St.,Newton,MA,2458,-5:00,42.344321,-71.18830600000001,,195.3
4660,SED - Lunenburg DPW,2017-02-22,520 Chase Rd.,Lunenburg,MA,1462,-5:00,42.61462,-71.743626,,35.34
4661,Clarks America,2017-02-10,1265 Main St.,Waltham,MA,2451,-5:00,42.376585,-71.26465300000001,Clarks,169.2
4664,Israel Real Estate,2017-02-21,200 Vernon St.,Worcester,MA,1607,-5:00,42.240541,-71.797996,,159.51
4665,53 Wild Life Drive,2017-02-23,53 Wild Life Dr.,Wallingford,CT,6492,-5:00,41.410364,-72.81663,53,7.8
4675,Franklin Products,2017-02-28,153 Water St.,Torrington,CT,6790,-5:00,41.801965,-73.12559,,
4678,Pleasant Hill Animal Clinic,2017-02-28,601 N. Highway 7,Pleasant hill,MO,64080,-5:00,38.79211,-94.26235799999999,Pleasant,22.95
4679,Cat Clinic of Johnson County,2017-02-08,9421 Pflumm Rd.,Lenexa,KS,66215,-6:00,38.957714,-94.742013,Cat,36.18
4680,SED - LFDCS - 400 Haverhill,2017-03-02,400 Haverhill St.,Lawrence,MA,1840,-5:00,42.708042,-71.17203,SED,118.96
4681,277-279 Blake Street - Second Floor,2016-11-04,277-279 Blake St. 2nd Fl.,New haven,CT,6515,-5:00,41.327038,-72.952632,277_279,9.92
4682,277-279 Blake Street - Third Floor,2016-11-04,277-279 Blake St. 3rd Fl.,New haven,CT,6515,-5:00,41.327038,-72.952632,277_279,9.92
4683,The Hayes Company,2017-03-07,1000 E. 11th St.,Kansas city,MO,64106,-6:00,39.101156,-94.570417,The,49.73
4686,Loiacano - 31 Willow,2017-03-06,31 Willow St.,Gloucester,MA,1930,-5:00,42.619258,-70.664288,Loiacano,114.4
4688,Mount St. Scholastica - Dooley Center,2017-01-31,801 S. 8th St.,Atchison,KS,66002,-6:00,39.552203000000006,-95.12413199999999,Mount,51.2
4689,Shaffer's Auto Body,2017-03-03,1712 E. Lincoln Way,Ames,IA,50010,-6:00,42.022058,-93.590029,Shaffer_s,60.16
4690,Spring St 2nd Floor,2017-03-09,126 Spring St. 2nd Floor,New haven,CT,6519,-5:00,41.293915999999996,-72.93416500000001,Spring,
4691,Spring St 3rd Floor,2016-09-09,126 Spring St. 3rd Floor,New haven,CT,6511,-5:00,41.293915999999996,-72.93416500000001,Spring,
4693,"Village Center North Amherst, LLC",2017-01-24,79 - 81 Sunderland Rd.,Amherst,MA,1002,-5:00,42.41297,-72.531674,,102.69
4697,Friends Realty Inc.,2017-03-16,2301 Purchase St.,New bedford,MA,2746,-5:00,41.659574,-70.935174,Friends,211.68
4701,"Roth, John",2017-03-17,13500 County Road 100,Woodland,CA,95776,-8:00,38.742175,-121.76799999999999,Roth_,37.62
4703,Heidrick - Tooby Ranch,2017-03-22,12972 County Rd 102,Woodland,CA,95776,-8:00,38.748989,-121.73053600000001,Heidrick,151.2
4704,Barrios Farming,2017-03-21,12465 County Road 98,Woodland,CA,95695,-8:00,38.758921,-121.80638799999998,Barrios,126.75
4705,Erickson - RM,2017-03-21,6728 Road 24,Orland,CA,95963,-8:00,39.710945,-122.17155,Erickson,72.77
4707,"Davlin Realty, LLC",2017-03-20,350 Kidds Hill Rd.,Hyannis,MA,2601,-5:00,41.679745000000004,-70.299799,,75.6
4713,Governor's Academy - Wilkie Center,2017-03-24,1 Elm St.,Byfield,MA,1922,-5:00,42.750209999999996,-70.89669599999999,,41.44
4718,Norton Solar 2,2017-03-30,36 Clapp St.,Norton,MA,2766,-5:00,41.958667999999996,-71.18087299999999,Norton,645.15
4720,Norton Solar 1,2017-03-31,20 Clapp Street,Norton,MA,2766,-5:00,41.960776,-71.181043,Norton,645.15
4721,Gideon LLC,2017-03-30,293-317 Libbey Industrial Pkwy.,Weymouth,MA,2189,-5:00,42.189617999999996,-70.936397,Gideon,473.2
4723,Sun City LH - Golf,2017-04-04,1098 Sun City Lane,Lincoln hills,CA,95648,-5:00,38.868574,-121.276591,Sun,413.85
4728,SED - LFDCS - 10 Railroad Street,2017-04-04,10 Railroad St.,Lawrence,MA,1841,-5:00,42.708701899999994,-71.17376879999999,,
4730,Evans Equipment Inc.,2017-03-04,401 N. Outer Rd.,Concordia,MO,64020,-6:00,38.994138,-93.564361,Evans,191.51
4731,Norton Development Inc.,2017-04-07,12 Hill St.,Norton,MA,2766,-5:00,41.9618107,-71.1479297,Norton,1400.58
4737,"Devine Farms, Inc.",2017-04-10,26 Knightly St,Hadley,MA,1035,-5:00,42.397436600000006,-72.5605358,Devine,108.5
4739,New Hope Church,2017-04-10,5640 Lincoln Blvd,Oroville,CA,95966,-8:00,39.4780886,-121.5484626,New,13.4
4740,SED - Haverhill - Maintenance Garage,2017-04-11,93 Downing Ave.,Haverhill,MA,1830,-5:00,42.7917451,-71.0880202,,
4741,Bloomington - Phase 2,2017-04-12,18026 Valley Blvd.,Bloomington,CA,92316,-8:00,34.0707658,-117.412458,Bloomington,
4743,Pennebaker Residence,2017-04-12,4955 Freshwater Rd.,Williams,CA,95987,-8:00,39.178813,-122.25150900000001,Pennebaker,
4744,Johl Orchards,2017-04-13,11185 Hwy 70,Marysville,CA,95901,-8:00,39.28184,-121.58545900000001,Johl,
4747,SED - Lunenburg High School,2017-04-28,1079 Massachusetts Ave.,Lunenburg,MA,1462,-5:00,42.5978065,-71.7198002,SED,
4750,"RCG North Andover Mills, LLC",2017-04-17,39 High St.,North andover,MA,1845,-5:00,42.7016881,-71.1247392,RCG,
4752,Barre - DPW Building,2017-04-17,441 Wheelwright Rd.,Barre,MA,1005,-5:00,42.3761211,-72.11982909999999,,
4753,,,,,,,,,,Horner,
4754,Indian Hills Land Company,2017-03-27,1504 Pacific Ave.,Rio oso,CA,95674,-8:00,38.93927,-121.52220600000001,Indian,
4760,Quad 7 - Phase 2,2017-04-19,31003 Avenue 12,Madera,CA,93638,-8:00,36.9233467,-119.98378829999999,Quad,
4763,Crane - Orchards,2017-04-26,1655 Oakdale Rd.,Winton,CA,95388,-8:00,37.4152876,-120.51965179999999,Crane,
4764,Crane - Cattle,2017-04-26,1655 Oakdale Rd,Winton,CA,95388,-8:00,37.4152876,-120.51965179999999,Crane,
4766,Scheidel Ranch - Shop,2017-04-20,1510 W Cattelet Road,Pleasant grove,CA,95668,-8:00,38.840174,-121.56296699999999,Scheidel,
4767,Scheidel Ranch - Tractor,2017-04-20,1510 Cattlet Road,Pleasant grove,CA,95668,-8:00,38.840174,-121.56296699999999,Scheidel,
4772,SED - Malden Catholic High School,2017-04-28,99 Crystal St.,Malden,MA,2148,-5:00,42.4272261,-71.046327,SED,
4779,The Muffler Shop,2017-05-11,425 Franklin Rd.,Yuba city,CA,95993,-8:00,39.1271857,-121.6624232,The,
4780,"Carvalho, David",2017-04-26,548 N. California Ave.,Maxwell,CA,95955,-8:00,39.2819188,-122.1946257,Carvalho_,
4790,Eaglebrook School - Edward P. Evans Buliding,2017-05-15,271 Pine Nook Rd,Deerfield,MA,1342,-5:00,42.542473,-72.59196999999999,Eaglebrook,
4791,Jan Phillips Learning Center,2017-05-16,4180 Doc Sargent Rd.,Pacific,MO,63069,-5:00,38.423771,-90.685852,Jan,
4792,Supreme Forest Products,2017-05-17,49 Depaolo Drive,Southington,CT,6489,-5:00,41.640986,-72.906671,Supreme,
4793,Medfield Public Safety Building,2017-04-25,114 North St.,Medfield,MA,2052,-5:00,42.1913775,-71.309855,Medfield,
4797,Bradford Solar Electric Power Plant I,2017-05-22,,Haverhill,MA,1830,-5:00,42.7935917,-71.03789090000001,Bradford,
4798,Bradford Solar Electric Power Plant II,2017-05-22,,Haverhill,MA,1830,-5:00,42.7935917,-71.03789090000001,Bradford,
4799,Bradford Solar Electric Power Plant III,2017-05-22,,Haverhill,MA,1830,-5:00,42.7935917,-71.03789090000001,Bradford,
4800,Bradford Solar Electric Power Plant IV,2017-05-22,,Haverhill,MA,1830,-5:00,42.7935917,-71.03789090000001,Bradford,
4801,Bradford Solar Electric Power Plant V,2017-05-22,,Haverhill,MA,1830,-5:00,42.7935917,-71.03789090000001,Bradford,
4802,"System USA, Inc.",2017-05-22,512 Casserly Rd.,Watsonville,CA,95076,-8:00,36.97309179999999,-121.7401382,System,
4806,Curry Hardware - Quincy,2017-05-23,370 Copeland Street,Quincy,MA,2169,-5:00,42.2450732,-71.0309727,Curry,44.16
4808,SED - Town of Sherborn - CMD Garage,2017-05-25,7 Butler St.,Sherborn,MA,1770,-5:00,42.2508753,-71.366963,SED,
4812,SED - MetroWest YMCA - Framingham,2017-05-30,280 Old Connecticut Path,Framingham,MA,1701,-5:00,42.3076991,-71.4020129,,
4816,Hayden Rowe Solar Farm,2017-06-01,201 Hayden Rowe St.,Hopkinton,MA,1748,-5:00,42.204228,-71.507005,Hayden,
4817,Millhurst Solar Project - One,2017-05-31,341 Route 33,Manalapan,NJ,7726,-5:00,40.2559222,-74.3817416,Millhurst,
4818,"Lux, Mike",2017-06-01,5001 Lurline Ave,Williams,CA,95987,-8:00,39.2153992,-122.18749309999998,Lux_,
4819,M2 Wines,2017-06-01,2900  E. Peltier Rd,Acampo,CA,95220,-8:00,38.187512299999995,-121.28118640000001,M2,
4821,,,,,,,,,,Millhurst,
4822,Northborough Realty - 338 Plantation,2017-06-01,338 Plantation St.,Worcester,MA,1604,-5:00,42.2716598,-71.768967,,
4826,Quest 28 Millbury LLC - Rabina Properties,2017-06-08,28 Millbury St.,Auburn,MA,1501,-5:00,42.198398600000004,-71.8231957,,
4827,Nor'east Cleaners - Phase 2,2017-06-09,6 Thatcher Rd.,Gloucester,MA,1930,-5:00,42.6185781,-70.6417863,,
4829,North Park - 1,2017-06-12,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
4831,SED - Somerset Berkley Regional High School,2017-06-14,625 County St.,Somerset,MA,2726,-5:00,41.7418529,-71.14866020000001,SED,
4832,SED - Fitchburg Memorial Middle School,2017-06-15,615 Rollstone St.,Fitchburg,MA,1420,-5:00,42.57179,-71.811206,SED,
4834,Viola Associates,2017-06-15,110 Rosary Lane,Hyannis,MA,2601,-5:00,41.669740000000004,-70.2675729,Viola,
4835,Eaglebrook School - Pool House,2017-06-02,3 Rices Ferry Rd.,Deerfield,MA,1342,-5:00,42.5428799,-72.59447469999999,,
4837,Interstate Mat Corp. - Cucinotta (Phase 2),2017-06-20,32 Norfolk Ave.,South easton,MA,2375,-5:00,42.0476409,-71.07605459999999,,
4850,Buck Institute Carport,2017-06-27,8001 Redwood Blvd.,Novato,CA,94945,-8:00,38.131753499999995,-122.564376,,
4866,Wheaton College,2017-07-01,25 E. Main St.,Norton,MA,2766,-5:00,41.96805379999999,-71.184341,Wheaton,
4874,RCG West Mill NA LLC,2017-07-10,50 High St.  Building 36,North andover,MA,2143,-5:00,42.7020225,-71.1253533,RCG,
4875,SED - Easton Warehouse (Turning Mill),2017-07-11,58 Norfolk Ave.,Easton,MA,2375,-5:00,42.045124799999996,-71.07531180000001,,
4877,Mirak Automotive Group,2017-07-06,26 Hobbs Ct.,Arlington,MA,2476,-5:00,42.4231602,-71.171773,Mirak,
4880,Nordost,2017-07-11,93 Bartzak Dr.,Holliston,MA,1746,-5:00,42.2318029,-71.42631850000001,Nordost,
4895,Abbott Realty LLC,2017-08-03,8133 Southhampton Street,Boston,MA,2118,-5:00,42.331050299999994,-71.06482709999999,,
4896,"Hawtan Leathers, LLC",2017-08-02,75 Parker St.,Newburyport,MA,1950,-5:00,42.8000146,-70.8812533,Hawtan,
4898,Tosca Associates,2017-08-01,290 Tosca Dr.,Stoughton,MA,2072,-5:00,42.137351,-71.1242429,Tosca,
4900,Falmouth PMW LLC,2017-08-07,116 Bernard E St. Jean Drive,East falmouth,MA,2536,-5:00,41.609660999999996,-70.6022375,,
4908,,,,,,,,,,North,
4909,North Park - 3,2017-06-12,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
4913,Williamstown Landfill,2017-10-20,671 Simonds Rd.,Williamstown,MA,1267,-5:00,42.7302997,-73.20527879999999,Williamstown,
4933,Arden Jewelry Manufacturing,2017-08-17,10 Industrial Ln.,Johnston,RI,2919,-5:00,41.824371899999996,-71.511773,Arden,
4936,SED - Fairhaven Housing Authority,2017-08-16,275 Main St.,Fairhaven,MA,2719,-5:00,41.6519404,-70.9087488,,
4941,North Park - 4,2017-09-06,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
4945,Olympia Nominee Trust - Juniper Development,2017-09-12,60 Olympia Ave.,Woburn,MA,1801,-5:00,42.498228399999995,-71.1320401,Olympia,
4959,North Park - 6,2017-09-20,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
4963,North Park - 5,2017-09-22,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
4964,North Park - 7,2017-09-17,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
4973,Felician Sisters - Buffalo,2017-09-26,600 Doat St.,Buffalo,NY,14211,-5:00,42.911509,-78.797775,Felician,
4981,"FC Solar, LLC",2017-09-28,100 Armstrong Road,Plymouth,MA,2360,-5:00,41.9545315,-70.70161340000001,,
4988,Jodan Liquors Inc. - Randolph,2017-10-05,44 N. Main St.,Randolph,MA,2368,-5:00,42.1635372,-71.0422486,,
4989,Root Road Solar,2017-10-05,217 Root Rd.,Westfield,MA,1085,-5:00,42.175676700000004,-72.7478671,,
4990,SED - Temple Aliyah,2017-10-06,1664 Central Ave,Needham,MA,2492,-5:00,42.268885,-71.26585899999999,,
4993,,2017-09-11,1480 Blue Hill Ave.,Boston,MA,2126,-5:00,42.2735735,-71.0932253,,
5001,"Solar-Array, LLC (Taliano 10 First Ave)",2017-10-19,10 First Avenue,Somerville,MA,2143,-5:00,42.3789179,-71.0826809,,
5002,"Solar-Array, LLC (Taliano 12 First Avenue)",2017-10-19,12 First Ave.,Somerville,MA,2143,-5:00,42.378996,-71.0827398,,
5017,Fairfield Ludlowe High School - Carport,2017-11-02,785 Unquowa Rd.,Fairhaven,CT,6824,-5:00,41.1489593,-73.2627143,Fairfield,
5019,SED - Community Health Connections - Fitchburg,2017-11-02,326 Nichols St.,Fitchburg,MA,1420,-5:00,42.5973631,-71.8075945,,
5024,North Park - 17,2017-11-03,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
5025,North Park - 16,2017-11-02,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
5026,,2017-11-04,35 Chauncy St.,Westboro,MA,1581,-5:00,42.2871744,-71.6163454,,
5028,BMCC,2017-11-08,199 Chambers St.,Manhattan,NY,10007,-5:00,40.7174546,-74.01224690000001,,
5029,,,,,,,,,,North,
5035,North Park - 9,2017-11-15,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
5036,North Park - 10,2017-11-16,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
5037,North Park - 11,2017-11-16,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
5038,North Park - 12,2017-11-16,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
5039,North Park - 13,2017-11-16,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
5040,North Park - 14,2017-11-16,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
5041,North Park - 15,2017-11-16,700 Rike Dr.,Millstone township,NJ,8535,-5:00,40.254822499999996,-74.4381635,North,
5043,Fairfield Warde High School - Carport,2017-11-17,1.01381E+12,Fairfield,CT,6825,-5:00,41.1935626,-73.24704859999999,Fairfield,
5049,,2017-11-22,18 Sharon Ave.,Norfolk,MA,2056,-5:00,42.0911305,-71.30665350000001,,
5062,Tom Nenno,2017-12-01,4018 Pin Oak Ct,Murrysville,PA,15668,-5:00,40.4555529,-79.6955296,Tom,
5063,,2017-12-04,55 Oxford Ave.,Dudley,MA,1571,-5:00,42.0560463,-71.8838713,,
5087,Spiceland Solar Park,2017-12-18,6385 S. State Road 3,Spiceland,IN,47385,-5:00,39.8400092,-85.4303421,Spiceland,
5088,Flora Solar Park,2017-12-18,657 S. Willow St.,Flora,IN,46929,-5:00,40.53524470000001,-86.5269318,Flora,
5089,,,,,,,,,,Greenfield,
5090,Greenfield Solar Park - 2,2017-12-18,535 N. Windswept Rd.,Greenfield,IN,46140,-5:00,39.794748299999995,-85.815724,Greenfield,
5092,Anderson 2 South,2017-12-20,2202 N. Madison Ave.,Anderson,IN,46011,-5:00,40.140581299999994,-85.6906648,Anderson,
5093,Anderson 2 North,2017-12-20,2202 N. Madison Ave.,Anderson,IN,46011,-5:00,40.140581299999994,-85.6906648,Anderson,
5094,"AccuRounds, Inc.",2017-12-20,74 Bodwell St.,Avon,MA,2322,-5:00,42.1269734,-71.0556267,,
5098,Air Draulic Engineering,2017-12-22,59 York Ave,Randolph,MA,2368,-5:00,42.182105799999995,-71.07215479999999,,
5099,Suburban Park-8 Realty Trust Corp.,2017-12-28,8 Suburban Park Dr,Billerica,MA,1821,-5:00,42.5300406,-71.2554031,,
5101,150 Amaral St E Providence,2017-12-28,150 Amaral St,E providence,MA,2915,-5:00,41.7990516,-71.3481545,,
5102,"Beverly Racquet and Fitness Club, Inc.",2017-12-28,7 Reservoir Rd,Beverly,MA,1915,-5:00,42.5697061,-70.8806495,,
5103,"Bay State Building Specialties, Inc.",2017-12-28,144 Lundquist Dr.,Braintree,MA,2184,-5:00,42.20540020000001,-71.02981199999999,,
5105,Astron Stamping,2017-12-28,21 Lomar Park,Pepperell,MA,1463,-5:00,42.6739566,-71.5667389,,
5110,Airxchange,2018-01-02,85 Longwater Dr.,Rockland,MA,2370,-5:00,42.1628779,-70.88866309999999,,
5112,"Shanix, Inc.",2018-01-10,40 Worthington Rd,Cranston,RI,2920,-5:00,41.750986499999996,-71.44621629999999,,
5113,,2018-05-17,1901 Main St.,Irvine,CA,92614,-8:00,33.6863632,-117.8538373,J_R,
5123,Thurston Sails Inc.,2018-01-15,112 Tupelo St.,Bristol,RI,2809,-5:00,41.7046578,-71.26913859999999,,
5124,Davlin Realty- Phase 2,2018-02-08,111 Thornton Dr.,Hyannis,MA,2601,-5:00,41.6824791,-70.2983333,,
5126,WED Stilson Solar,2017-01-17,56 Stilson Road,Richmond,RI,2989,-5:00,41.5148544,-71.687335,,
5127,CRD Metalworks,2018-01-17,118 River Rd.,Leeds,MA,1053,-5:00,42.3587303,-72.70152390000001,,
5129,"WED Kingstown 1 Solar, LLC",2018-01-18,144 Kingstown Road,Richmond,RI,2989,-5:00,41.5023211,-71.67007629999999,,
5130,"WED Kingstown 2 Solar, LLC",2018-01-18,144 Kingstown Road,Richmond,RI,2989,-5:00,41.5023211,-71.67007629999999,,
5135,E.V. Yeuell Inc.,2018-01-23,17 Gill St.,Woburn,MA,1801,-5:00,42.5092195,-71.14615129999999,,
5142,Cell Signaling Technology - Beverly,2018-01-25,32 Tozer Rd.,Beverly,MA,1915,-5:00,42.571625299999994,-70.882212,,
5144,Cell Signaling Technology - Danvers,2018-01-26,3 Trask Ln.,Danvers,MA,1923,-5:00,42.570117700000004,-70.90846540000001,,
5149,Hyde Tools - Phase II,2018-02-02,54 Eastford Rd.,Southbridge,MA,1550,-5:00,42.069461,-72.0375186,,
5151,SED - Paradigm - Norton Roof Site,2018-01-01,176 S. Washington St.,Norton,,2766,-5:00,41.965193299999996,-71.1436481,SED,
5153,"Cloverleaf Apartments, LLC",2018-02-06,325 Speen St.,Natick,MA,1760,-5:00,42.304476,-71.378067,,
5159,Pieper,2018-02-14,19823 Hamilton Ave.,Torrance,CA,90502,-8:00,33.8505008,-118.28710359999998,Pieper,
5170,SED - PPA - Brockton Area ARC,2018-02-16,1250 W. Chestnut St.,Brockton,MA,2301,-5:00,42.0529172,-71.06584079999999,,
5174,MIS - Woodland Elementary School,2018-02-22,10 N. Vine St.,Milford,MA,1757,-5:00,42.158823100000006,-71.5415156,,
